reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
806113086,20,Not a relaxing place to stay,"I don’t think I’ve ever heard an elevator so loudly from my room, and it rarely stopped throughout the night. There also was constant ongoing construction at annoyingly early hours. Almost every time I used the elevator, it stopped to pick up someone on their staff with a towel cart who would shove into the occupied elevator and say “Aloha” and nothing else, then get off one floor lower. Sometimes that happened multiple times in one trip. I got a “city view” room, which gave me a nice view of the Holiday Inn Express across the street. They had a COVID policy saying housekeeping will only come if you ask the front desk to send them to your room. They apparently didn’t tell the housekeeping staff that because they tried to come every single day. The housekeeping staff also didn’t hold back when knocking on your door. A couple times I thought they were knocking on my door to find they were knocking on my neighbor’s. I extended my stay in Oahu by a week and chose to book a new hotel for the rest of my trip.",Aug 2021,August 2021,Traveled solo,Check in was a mess throughout the day. I don’t think I ever saw it with less than 4 groups in...,"Boston, Massachusetts"
805493593,50,Decent hotel with excellent employees.,"Liza and Mhila were stars! The hotel was pretty. View was gorgeous. We were in a terrace penthouse (#3) just below the actual penthouses. No closet or dresser or counter space in our room which was very inconvenient and we had to live out of our suitcases from the floor for a week. We also weren't informed that we needed a roku in order to use the smart part of the tv and then weren't told they rent them out at the front desk until I asked. There were no water bottles in our fridge but knowing it was our honeymoon, the staff did arrange a towel made dove and some little chocolates which was really sweet. The ladies that service the rooms were so sweet and helpful, they turned my 4 stars into a 5. Thank you to Mhila and Liza!!!",Aug 2021,August 2021,Traveled as a couple,,
805484025,50,We loved our experience,"We stayed here for 6 nights to celebrate our anniversary and upgraded to the penthouse on our last night. We spent a lot of time at the pool it was very nice. Our rooms were clean and very pretty with great views of the city and ocean, walking distance to tons of great restaurants and very accommodating staff. You can’t beat it for the price! Highly recommend",Aug 2021,August 2021,Traveled as a couple,,
805216275,20,Pictures are deceiving,"I paid for 6 days with a balcony and was put into a cube with no balcony, that was so old and nasty...no outlets, toilet seat cockeyed...they said i had to stay there overnight....NOT....when they put me in the correct room a day later...no ocean view whatsoever...gotta ride one elevator that goes to basement to get ice....no coffee makers in room or microwave...unbelievable for what i paid for this room !!! VERY DISAPPOINTING...never again !!!",Aug 2021,August 2021,,,"Honolulu, Hawaii"
804962538,50,Nice stay,"This is my second time staying in hotel LaCroix, and it’s amazing.    The location is great, close to Waikiki but not populated, and it’s easy to get access to everything;    The staff were very nice, friendly and always helpful — Thanks to Bea who helped me to stay in the same room though I booked two different stays; also thanks to Mhila who kept my room clean, tidy and very detail-oriented!    Last but not the least, they had great complimentary breakfast, tho it’s closed this time due to renovations in COVID. I definitely missed that. Look forward to coming back soon!",Aug 2021,August 2021,Traveled with friends,,
804540957,50,Summer Trip,Friendly staff. Clean room and comfy beds. Here helping niece move into Uni and took advantage for a mini vacation. The hotel is centrally located and reasonably priced. We would stay here again next time.,Aug 2021,August 2021,Traveled with family,,
804156853,50,Friendly staff!,"Lovely staff, spacious room, good location. attentive service ( e.g. by the most friendly mhila) It's a beautiful hotel with comfortable, well-appointed rooms and cheerful staff. I really enjoyed my time. I will recommend this hotel. Love and Aloha!",Aug 2021,August 2021,Traveled solo,,
803473202,50,Hotel La Croix,"Overall, Me and my husband had a great experience at Hotel La Croix, Honolulu, Hi. The room was wonderful,clean and perfect to celebrate a birthday weekend. Even, when they make this cute decoration in our room. Thank you so much Rizalyn, Jeff and Rene. You three are amazing. Would definitely send a friend there.",Aug 2021,August 2021,Traveled with family,,
803455168,50,"Hotel was well kept and clean, staff was very kind and helpful! Highly recommend for a nice hotel In agood location",Hotel was comfortable and well kept. the staff were very helpful and kind! The location of the hotel is also great you can walk down the block and find such amazing food. There are also electric scooter locations next to the hotel if you need to get anywhere fast. The beach is 5 min walk and the room service is amazing! Thank you Mhila!,Aug 2021,August 2021,Traveled with family,Later in the night there are gonna be very long lines so order ahead or reserve seats,North Carolina
803046260,50,Perfect hotel!,"Amazing service! Friendly staff and a clean hotel. I would highly recommend staying at this hotel!! I will be back in the near future. Near the beach and main Waikiki outdoor mall area. The gym was also a plus, it has everything you need!",Aug 2021,July 2021,,,"Salinas, California"
803036679,50,Review,Mhila was amazing! Great interaction whenever we seen her in the halls! She has a great attitude and made sure she cleaned the rooms perfectly! We appreciate Mhila so much. Our stay was extra special!,Aug 2021,August 2021,Traveled as a couple,,
802846926,40,Amazing service. Amy and Noah in particular,"We booked our room via a third party app, and while it was a good deal I'll not be doing it again. Amy and Noah got us into a great room for barely anything extra and so much nicer than ""Hotel Tonight"" arranged for us. If I had one piece of constructive criticism I would suggest opening the pool a little bit earlier than 10:00 a.m. very much improved from when this place was under previous mgmt as Waikiki gateway hotel. I'll stay here again.",Aug 2021,August 2021,Traveled as a couple,,"Lahaina, Hawaii"
802419064,20,Not depicted as Website,I stayed at the Hotel La Croix in August 2021. The rooms need to be updated. The kitchenette is really just a very small counter. Biggest disappointment was the pool. More like a wading pool. Would not recommend.,Aug 2021,August 2021,Traveled with family,,
801574353,50,Good value Staying at the Hotel La Croix in our daughter to Hawaii. This is an excellent value hotel located close to th,Staying at the Hotel La Croix while moving our daughter to Hawaii. This is an excellent value hotel located close to the action in Waikiki. The staff is extremely friendly and everything is very clean. Excellent value for the money.,Aug 2021,August 2021,Traveled with family,,
801249695,50,tilte for this review is Excllent service fron evey one at this Hotel thanks to all,I like to thanks all staff especially Amy she was very helpful and i really like her hospitality .I travel a lot and this trip was fun and great especially being close to beach and all restaurant Bar and clubs including all great shops,Aug 2021,July 2021,,the room that we we were in was nice clean sunny,
801228346,50,Great experience,"Comfortable and convenient place to stay. The service is very friendly and helpful. Emily, Bea, Amy, Zach, and Noah stood out the most and made the experience as good as it was. Next time we come we will definitely stay here.",Aug 2021,July 2021,Traveled with family,,
801201616,50,Mhila - Cleaning,Mhila was our cleaning lady and she was extremely nice and kind. She cleaned our room in my week long stay and did a very great job. I appreciate her service and I believe she did a wonderful job. Definitely a great experience from me and I would come back here again.,Aug 2021,August 2021,Traveled with friends,,
801193073,50,Friendly Staff with Excellent Service,"I recently stayed at La Croix Hotel in Honolulu and to my amazement, the hotel was a wonderful place to stay! The hotel is newly renovated inside. The room that we were assigned was clean and spacious. The staff were friendly! I want to give a special shout to Romelia for recommending my family to stay at La Croix! The managers, Shaun and Aaron we're so accommodating with our family’s requests. The valet workers were friendly and quick at getting our car ready when we requested for our car via text message! Thank you also to the house keeper, Elvira, for cleaning our room! We only requested for towel service but when we came back to our room, she cleaned the entire thing! My Family and I will definitely stay at La Croix Hotel again! Friendly staff with excellent service all around!",Aug 2021,July 2021,Traveled with family,,
800962165,50,Best Hotel Ever,"Definitely one of the best hotels I’ve stayed at, when I first got to Hawaii I booked into a different hotel for the same price and OH MY GOSH, the other hotel had mold and the floor was disasterous!!! They catfished their pictures the ones on Booking.com were way different than in person. I found this hotel and called them up ASAP and they had me in the next day ^_^! Walking into this hotel our super clean room and huge!! was such a breath of fresh air, everything was sanitized, hard wood floors were spotless, everything was just so extremely clean! Been here 1 night and the customer service and vallets are super fricken sweet! Definitely the best spot to stay in Hawaii, and it’s not too expensive you honestly pay what you get for! This place is amazing. Definitely recommending this place!",Jul 2021,July 2021,Traveled with family,,
800713325,50,Great place to stay!,"This hotel was very accommodating with all services (e.g., room service, cart, front desk(. The staff was also very friendly as well! For an affordable price we got a great room to stay in for a week with two ocean view balconies! Thank you for such a great stay! We will definitely be coming back here!!",Jul 2021,July 2021,Traveled with family,,
799964667,50,Our favorite so far,"This was our second stay at the LaCroix and it’s become our favorite hotel in Waikiki. We’ve stayed at many others, but none compare to Hotel LaCroix’s friendly staff, reasonable rates, spacious rooms and sauna. The sauna is gorgeous! And we never leave without making time for it.    There’s a nice cafe, Dean and Deluca, not too far away and the beach is within walking distance. The hotel is situated on the Ala Moana end of Kūhiō and Kalākaua so it’s a bit of a walk into the center of Waikiki, but we like it that way. Less crowds, less noise, more relaxation. We’ll definitely be back!",Jul 2021,July 2021,Traveled as a couple,,
799570232,50,Hotel La Croix,"We enjoyed our stay at Hotel La Croix. Very clean, Hotel Staff was very attentive and most gracious and accommodating. The rooms with little kitchenettes were perfect.. Ofrelia and Romelia were awesome. The jacuzzi was not available during our stay but we made use of the sauna. Location is excellent within walking distance to beach and shops. Plenty of food options. We would definitely stay there again.",Jul 2021,June 2021,,,"Phoenix, Arizona"
799013950,50,Hotel La Croix,"From the time we drove ino the Hotel from Valet, to the Front Desk, the Employees were AMAZING 👏😊 Our car got taken care of, and our check-in was quick and smooth. Emily at the Front Desk was especially Amazing 😉 The 2 days we were there, she always had a smile on her face and helped with whatever issues we had. The only problem was our bathroom light went out, but the Staff was so fast to solve the issue, Zachary also was helpful in helping us, and we got upgraded with no charge. Whatever we asked for, it was brought to our room real quick. I am definitely staying here again, I love this Hotel😊😊 Also, it is located in the beginning of Waikiki,",Jul 2021,July 2021,Traveled with family,,
798938906,50,Hotel LaCroix was very nice!😊,"We really enjoyed our stay at Hotel LaCroix. The room we stayed in was extremely nice and clean. They even had a very cute towel animal set up with chocolates with a note saying ""Happy Anniversary"" for us. Very nice touch. The staff was super helpful with advice whenever we needed it. They were very nice always. We had a wonderful stay. We would definitely stay here again. Thank you.",Jul 2021,July 2021,Traveled as a couple,,
798890931,50,excellent!!!,"the staff were very helpful and accommodating specially Danny,Jeff,Rizalyn, Elvira and Rhea . they went out of their way to make sure our stay was an unforgettable one , i would highly recommend hotel lacroix to anyone who’s planning to visit hawaii",Jul 2021,July 2021,Traveled with family,,
798890868,50,Excellent stay,I stayed here with my family for 5 days and ALL the staff has been extremely kind and considerate. We had a view of the beach. Very clean. The location is pretty much at the heart of Honolulu. Walking distance to the shopping centers and Waikiki beach.,Jul 2021,July 2021,Traveled with family,,
798795549,40,Excellent service in an excellent location,"One thing you will definitely notice is how close the hotel is to the stores and the beach but far enough from the crowd and noisiness of the main street. Although the bathtub inside our room was a little outdated, the housekeeping staff never missed a chance to clean our room. Jeff was really on point with his service and was really approachable. Requesting housekeeping from the front desk was a breeze as well. On our fourth day, we were in such a hurry to go hike Diamond Head so our room was really messy but Noah's service was amazing! He even recommended us to borrow iron for our clothes!    Other than the excellent staff, the place is really excellent too! You can definitely feel the ""love and aloha"" at hotel La Croix.",Jul 2021,July 2021,,,
798719007,50,"Great Service, Housekeeping, Staff, Valet",the staff was excellent and friendly. Valet was very nice and housekeeper Mhila made sure our room was nice and clean. 10/10 would book again. Service was amazing and made our Hawaiian trip very nice and relaxing.,Jul 2021,July 2021,Traveled with family,,
798686167,30,Friendly staff...average boutique hotel,Pros:  The staff at check-in were very nice and accommodating.  The location is close to everything in Waikiki.  The pool is social media ready.    Cons:  There was a lot to still desire from the room. It was a very small room at a 3.5 star hotel.  For the July 4 weekend I paid about $245. It was not worth $245.  The pool is social media ready.,Jul 2021,July 2021,Traveled solo,,"Beverly Hills, California"
798662351,50,Unforgettable stay!,"We spent a couple of nights here, and I must say every aspect of our stay exceeded our expectations. The location of the hotel is near shops. The room is clean, surprisingly comfortable and great bed. The staff was courteous from reception to housekeepers. Mhila and the other staff from reception are very friendly, gracious and pleasant. Hope to stay here again soon.",Jul 2021,July 2021,Traveled as a couple,,Colorado
798656712,50,Excellent housekeeping,"I really like the place, good for leisure or traveller on budget. The staff is amazing, housekeeping Mhila is excellent and friendly. Very clean and spacious room. Good value for money, great location. Over all stay was 5 star, and will definitely stay here again!",Jul 2021,July 2021,Traveled solo,,"Albuquerque, New Mexico"
798184232,50,Excellent service,"We had a great experience at this hotel, from the front desk personnel (Emily and Carissa) to our wonderful housekeeper, Mhila. They were all very helpful, friendly and provided excellent guests services. Location was perfect as well.",Jul 2021,July 2021,Traveled with family,,
798121331,50,"Superb Service at Hotel Lacroix, Honolulu",Just wanted to acknowledge excellent guest service thus far overall at Hotel Lacroix beginning with them fixing a malfunctioning toilet immediately and expertly. A special shout out and kudos to Emily at the front desk! She went above and beyond and helping us by exchanging money and by giving us some food and kitchen supplies!,Jul 2021,July 2021,Traveled with family,,
797741441,50,Mhila was a fabulous house keeper,"We stayed at the hotel for 9 days and we were very impressed with Mhila, our housekeeping service provider. She exceeded our expectations making our stay even better.    The pool was much smaller than what it appeared to be in the pictures and was usually too crowded to use.",Jul 2021,July 2021,Traveled with family,,
797527192,50,Location is everything!,"Great place to stay to enjoy both the hustle and hustle of Waikiki, but just far enough away to also enjoy the luxury of Hotel Lacroix.  The city view from the penthouse is gorgeous with the floor to ceiling windows.  I will definitely be a return guest!",Jul 2021,July 2021,Traveled as a couple,,
797504448,50,Awesome Quality of service,"Absolutely outstanding hotel . Helpful, friendly staff . Mhila housekeeper goes above and beyond to make sure we have the best time. We will definitely come back with friends and I highly recommend this hotel",Jul 2021,June 2021,Traveled as a couple,,
797332910,50,Comfy & Amazing View!,Mhila is a great housekeeper! Left my hotel room very clean everytime! Also very friendly! Hotel LaCroix is a cery great place to stay! I stayed here for more than a week now & I absolutely love it here. Very comfy beds & Huge TVs. Great accommodations also! 100/10 Recommend staying here!,Jul 2021,July 2021,Traveled with family,,
797222794,50,Working in Oahu,"First and foremost, the staff here is amazing! They were quick with any requests. Made you feel so welcomed and very courteous. Special shout-out to Zach at the front desk: very courteous and welcoming. Mhila in housekeeping, she kept our room feeling fresh and made sure you needed everything to be comfortable and the entire valet team, you guys rock. These team members are keepers!    Beds are comfortable, rooms are clean and the area is close to main attractions. Wifi is great, no issues. It was the perfect mother daughter trip. The hotel is an older builder but with modern touches. Highly recommend this hotel.",Jul 2021,July 2021,Traveled with family,,"Port Hueneme, California"
796872967,50,Best in Waikiki!!,Excellent service the receptionist was extremely nice and very helpful. I was checked in very fast. Room was extremely clean and sanitized. Slept very good. Shower was great. Coffee awesome. Balcony was great sat outside with a wonderful view. Very peaceful spot,Jul 2021,July 2021,Traveled solo,,"Fresno, California"
796333239,50,Excellent customer service,"Lovely hotel in an excellent location. Rooms are spotless & cleaned daily, Mhila housekeeper amazing customer service, friendly and very humble. Staff that I came across are very helpful & plenty of restaurants nearby to experience proper the aloha spirit.",Jul 2021,June 2021,Traveled with family,,"Fullerton, California"
796318679,50,Wonderful Service,"The hotel was really close to anything you need during your stay in Honolulu. The best part for me was the cleanliness of the room. Although they only do housekeeping every 3rd day of your stay, Jeff and Noah made sure to clean the place up as soon as we requested it. Prompt and courteous housekeeping staff, you can definitely feel at home.",Jul 2021,June 2021,,4th floor is the best floor! near to the pool,"San Diego, California"
796061390,50,"Wonderful Trip, Wonderful Hotel","This was our first visit to Oahu and being at the LaCroix really made us feel like we were in the middle of the action. Very close to a couple of the outdoor malls and luxury row. If you’re a big shopper this is an awesome location. You’ll have to do some driving (or Uber/bus) to get to the north shore and some of the quieter beaches, but we had a great time locally. Within an hours drive of pretty much everything you’d want to do. Hotel was very clean, rooms were spacious and well maintained, and the pool is beautiful, if a bit small. Our only complaint about the week is that the elevators were very temperamental. Some days there’d be one working, other days 2. I think only once were they all in operation. The hotel had a text line for requests and valet that was very responsive, answering within a few minutes every time we needed something.",Jul 2021,July 2021,Traveled as a couple,,
795880854,50,Good Service !!!!,Good Customer Service ? Mr RENE & MS ROMELLA is the BEST ! They helping us to maintain the cleanliness of the room ! Rene respond quickly in every request for house keeping ! Good Customer all Housing Keeping Staff ! Recommended for Family Vacation . Just ask and they will provide !    Mahalo !,Jul 2021,July 2021,,connecting room is good travelling with family members,
795059021,50,Quick Stay,Hotel LaCroix was just what I needed for my one day stay in Waikiki. Super clean and very friendly staff. Pool is just what you need for a little relaxing with great views. Close proximity to restaurants and beaches.,Jul 2021,July 2021,Traveled solo,,
794625252,50,Great stay,"We really enjoyed our last few days in Honolulu at the Lacroix hotel. We were pleasantly surprised with an upgrade to a larger king room with double balconies. The room was spacious and clean and overlooked the park. It is a little further to some of the restaurants and beach areas we had previously enjoyed at Shoreline, and their restaurant was under renovation but other then that we really enjoyed it. The staff was very friendly and professional! I would stay here again. Thanks to Brian, the manager at the time.",Jun 2021,June 2021,,,
794579253,40,Our 25th Anniversary trip,"The hotel was okay. Shower head was broken on the first day but managed to use it for 3 days and it finally gave up on us. It fot fixed after reporting it. Also bathrub wqs clogged. Towel rack was also broken on the first day, it got fixed quick though. The curtain rod came off the 2nd day, reported it but did not fix. Reported it when we checked out. This hotel was okay to stay. Parking valet took forever to bring our car. We had to go downstairs to let them know we are still waiting.  We paid for early check in and that was positive. Got our room right away. This hotel would be my last resort for my next visit    Great housekeeping David and Patrick",Jun 2021,June 2021,Traveled with family,,
794139615,50,Mhila,This has been an amazing experience. I have been provided with amazing service for the staff and everyone has been so very helpful in more ways than one. I would definitely recommend for future experiences!!!!,Jun 2021,June 2021,Traveled on business,,
793930757,40,Hotel Lacroix Waikiki,Staff are nice and accommodating. They allow us to do early check-in. The hotel is close to the beach and restos. Our room was was clean and well sanitized. Although parking spaces are tight and could be difficult at night.,Jun 2021,June 2021,,,"San Francisco, California"
793904283,40,Day and Night,"Hotel LaCroix was everything it says it was and even a little better than expected from pictures and reading reviews. Loved the gym and amenities, they had a ABC store right in the lobby. Walkable to the Waikiki outdoor shops, and also a walk to Ala Moana or even a short uber ride. The only problem I had was the ice machine was a little short and only one in the lobby out of the whole hotel. But customer service was superb as of the whole hawaii. Thank you I'd recommend this place for sure.",Jun 2021,June 2021,,,"Jersey City, New Jersey"
793864821,40,Good hotel for families with pets.,One of the few pet friendly hotels in Waikiki. Very welcoming and friendly staff. Room is clean and spacious. House keeper Mhila was very friendly and did a good job cleaning the room on the scheduled room service day. Location of hotel is excellent. Overal good experience.,Jun 2021,June 2021,Traveled with family,,
793810037,50,Incredible Staff and View,"I stayed at Hotel La Croix in June and the staff could not have been kinder! Our first room had a small plumbing issue on our second day and the manager Noah was so sweet and helpful. He immediately had maintenance sent up to fix it, and as an apology for the inconvenience upgraded us right away to the penthouse. The penthouse was a stunning room with wall to wall windows and an unforgettable view of the Ocean and city. The hotel staff (especially Emily and Noah) were always at the front text able to help us with anything and responded quickly to text messages if we needed anything while in our room. The hotel is also in an amazing location, just a few steps to the beach and restaurants. There isn't a coffee shop inside, but a few door down is a Dean & Deluca inside the Ritz which has great lattes! I will definitely be back to stay at Hotel La Croix and will be booking the penthouse again as the view is worth it!",Jun 2021,June 2021,,,"Los Angeles, California"
793807567,50,Amazing visit!,"We stayed here for about 5 days and it was so comfortable, in every way! They had so many awesome amenities, and we loved the free beach chairs and boogie boards. The hotel has a great view and is a short walk to the beach and shopping areas. I would specifically like to give a shout out to Noah Elgin for giving the best customer service I've experienced. Anything we needed was taken care of. Would recommend staying here!  Thanks",Jun 2021,May 2021,Traveled as a couple,,
793807272,50,"Great, no frills option in Waikiki with good customer service","I enjoyed my stay at Hotel LaCroix. For the price, you get great value. It’s close to all the things you’d want to do in Waikiki & their customer service by text is a great and fast system! Complimentary coffee & tea in the mornings was a nice touch!    After many negative reviews about the parking situation, Hotel LaCroix now offers valet! The valet people are quick and friendly. Really shows they listen to feedback & actively sought it out throughout our stay. Would stay here again!",Jun 2021,June 2021,Traveled with friends,,
793680670,50,Great value and great customer service,"We stayed here for 8 nights and it was a great experience. It is a short walk to the beach. They have ample towels, coffee as early as 8am, water fountain all day. (Ice in the basement.) Mark is the director—he and Sean were really helpful in finding me a quiet room to conduct a Zoom webinar, which was life-saving. We borrowed their snorkeling gear but it didn’t come with a mouthpiece so just FYI. The ABC store right next door was very useful. I had an item shipped to the hotel while I was staying there and it didn’t get lost! Liza was excellent in cleaning our rooms of all its sand. I liked their system for requests—just text them and they reply fairly quickly. They have a small infinity pool on the 4th floor along with a sauna. Also a tiny fitness room that I didn’t use because we were out hiking or surfing everyday. The only issue was wifi was not reliable in our room (1512) but was great in the 4th floor pool bar when I was conducting my Zoom webinar, but honestly, it was great to be forced to unplug for awhile. I highly highly recommend this hotel and will definitely be staying here again.",Jun 2021,June 2021,Traveled with friends,,
793661166,50,Great hotel!,"The hotel experience that I had here was really amazing! The service was great, and the pools had THE BEST view of Honolulu 😍  Overall, I would TOTALLY recommend staying here, as you are not too far from Waikiki, and you have all the fancy shops right down the road!",Jun 2021,June 2021,Traveled with friends,,
793649798,50,Perfect vacation,Stayed a week here and I must say it was very pleasant. The hotel is about a block away from the beach and plenty of food places to eat close by. But what separated this hotel from the rest in my eye was the customer service.. very friendly and always polite. I would return :),Jun 2021,May 2021,Traveled with family,,
793645892,50,Excellent stay at the La Croix Hotel in Oahu,"I was part of a group of friends all staying at the La Croix In Waikiki to celebrate some birthdays, and we all had an amazing time! The rooms have little lanais with nice views and perfect amenities. The price is reasonable for the location. Everything in Waikiki is walkable or you can hop on a rental bike. The pool was great to hang out at and I slept comfortably every night! The staff made us feel welcome and well cared for! I would stay here again! Mahalo!",Jun 2021,June 2021,Traveled with friends,,
793534401,40,"Superb staffs, Young crowd, a bit noisy","Staff and service  The staffs were very attentive to what you need, very friendly and fast to respond, 24/7. At the time of writing there is no daily cleaning service due to covid, but they will refresh your room every 4 days. Towels must be requested and they will replace it for you.    Room  Room was very average, the carpet seemed a bit old. Shower was standard and clean. We stayed in a room with a small kitchen, which was great since we wanted to be able to heat up food.    Hotel  Hotel was overall pretty clean, 24/7 washer and dryer in the garage which is very nice. There is no restaurant or bar or lounge in the hotel, but there is an ABC which is very convenient.    The guests are on the younger side, early 20 to late 20. So inside the hotel it was a bit noisy. Hotel was also on a very busy street that has high amount of traffic, which was very loud during the weekend evening and nights.",Jun 2021,June 2021,,,"Los Angeles, California"
793374236,50,Great for long term stays!,"Booked a monthly stay and truly felt like home. The team is extremely friendly and the front desk gave us the best advice on where to go, what to do, and provided world-class hospitality.  Housekeeping was spot on. We had a chance to chat with Mhila who cleaned our room and wow she works so hard.  Thanks for a great stay!",Jun 2021,June 2021,,,
793253203,50,Amazing Staff 🤩,"Aloha,  My Daughter and I enjoyed our stay at this hotel, staff was amazing and attentive, very clean definitely keeping up with the covid 19 cleanliness.  The sunset from the pool is magical.  I had Minor issues with my first room but staff was more then accommodating. I wished they gave late checks out though, as my flight was at 6 and check out was at 11pm I totally would of paid as I really enjoyed my stay there but we ended up getting a day use room for a couple hours for 120$ at the express hotel across the street.  They DID offer to store our luggage so that's super cool I just couldn't stay outside with my 10 year old as it was our last day there we were both very tired. Uber pick up is right outside the hotel, everything was close by ABC stores Walmart Ala Moana shopping center with maybe a 15 minute Uber if that, lots of places to eat close enough to walk Starbucks around the corner Hotel provided complimentary coffee every morning till 10:00 p.m. which is great and water all day. The Local Bradda at the front desk was DA BOMB! Im horrible with names so sorry ! All staff at the front desk ALL happy energetic always willing to help or talk story even when busy. Mahalo for all of your hospitality ☺️ and I just love how well you all inform your guest Via text that's a great tool an I think all hotels to used this method amazing Job Team Hotel LA Croix    Elizabeth Toledo",Jun 2021,June 2021,Traveled on business,,
793200536,30,Hotel Lcroix was okay,The hotel was okay. Disappointed that they were only willing to clean our room twice during our long stay. Brunch is neither provided. Staff were nice and friendly. Grateful to check out the snorkelling equipment. Thank you to Mhila for her help.,Jun 2021,June 2021,,,
793199122,50,"If customer service is important to you, this is your place.","We planned our trip to Hawaii on short notice -- a once-in-a-lifetime vacation. We had high hopes. Hiroko from the hotel took my call and booked us on the 16th floor so we could have a view of the skyline and ocean. We did not spend a lot of time in the room, but, when we did, my kids loved to be out on the balcony and feel the breeze and view the ocean. We were so lucky to be at a location near popular dining spots and shopping. This helped us save costs on transportation. The best thing about our stay is the way that the hotel staff treated us. From the waitstaff to Noah, the manager, we felt the mantra of the hotel of Love & Aloha. Two very special people for us were Miles and Emily. Emily is a kindhearted, generous, smart, lovely young woman who will do everything to make your stay pleasant and comfortable. She adds an elegant personal touch to her actions and words. One morning I remember she showed up after I texted hospitality for extra towels -- she was knocking at our door with towels in hand, smiling, saying, ""I just didn't want you to have to wait for the waitstaff to get here."" She embodies love and aloha. Miles has an infectious smile and personality. He wants you to feel most welcome and will help you any way he can. He helped us through a challenging time when we got stuck at the Maui airport, making sure we were received back at the hotel in our same room and offering my husband a cup of tea to help through the headache (it was close to midnight!). We are very grateful to the wonderful people of Hotel LaCroix for making things as easy as possible for us during our stay. If customer service is important to you, this is your place!",Jun 2021,June 2021,,Penthouse or 16th floors with an ocean view from the balcony!,
793083346,50,La Croix Hotel,"Mhila and Rully were really good to us and I’m thankful for the help. The hotel itself s very spacious and good for things like birthdays. The TV and pool are really nice, I really enjoyed it. Mhila and Rully were very helpful and made sure our issues were fixed.",Jun 2021,June 2021,Traveled with family,,
792947953,50,Our stay was relaxing and welcoming.,5/5 Mhila made sure we had everything we needed. Made us feel at home. The hotel it self was a great bargain cheap price nice rooms. Staff members were nice. Great location right next to the strip where all the shops and food is located. Over all a great stay.,Jun 2021,June 2021,Traveled with friends,,"Anchorage, Alaska"
792947751,50,AMAZING WORKERS AND AMAZING HOTEL!,"This hotel was amazing for 4 people and I will definitely be coming back to this hotel if I come back! The front desk people are one of the nicest people i ever met! Today I met a really sweet cleaning lady and helped us a lot, her name was Mhila a hardworking person!",Jun 2021,June 2021,Traveled with friends,,
792868072,50,Good value,"I think that this hotel has made good choices in managing expenses. The room was very clean (Thanks, Mhila!) and fresh towels were available whenever we needed them. The location was convenient and in an area that was a little less crowded than the locations of many of the other hotels. I would definitely choose this hotel again.",Jun 2021,June 2021,Traveled as a couple,,"Lubbock, Texas"
792712111,40,Angelica had the best customer service and saved my stay,"Angelica had the best customer service, she went above her pay grade to make things happen for me and saved my stay. Definitely ask for her if any issues. But overall very satisfied and would stay again.",Jun 2021,June 2021,Traveled on business,,
792548135,10,I don’t recommend this hotel at all!,"I won’t to write too much, because You can see how bad was the hotel in the pictures. We paid $35/day for parking but we couldn’t find a spot for our easily. Parking stinks like Sewer all the time. Rooms, pool, gym were much smaller than expected. Room doesn’t have basic amenities and everything were too old and useless, some drawers were broken! Bathroom was awful: dirty, old and you could find died bugs everywhere. They don’t have housekeeping service until 7th days of your stay, which is lot for a beach city. I think you can imagine, how looks like your room after third days of your stay! Everywhere is sandy!",Jun 2021,June 2021,Traveled with family,,"San Jose, California"
792281747,50,Friendly and responsive staff!,Great place to stay because the staff is super friendly and responsive. It’s nice that they will answer your questions quickly via text. Checking in and out was quick and easy. They’re very quickly when it comes to fulfilling our request such as towel change and cleaning. The cleaning was done very well and thorough. We can easily check out beach towels or any beach gears. There’s an ABC store by the lobby which was super convenient.,Jun 2021,June 2021,Traveled with friends,,
791908010,50,Such a great experience,"My husband and I came for our honeymoon. Our room was spotless, the staff was so sweet and answered all our questions and ensured we were enjoying our stay. Using beach towels, requesting cleaning, access to pool and sauna were easy! We enjoyed our stay and sad to leave. Hotel La Croix is the place to be!",Jun 2021,June 2021,Traveled as a couple,,
791792970,40,lovely hotel and friendly service!,"I really enjoyed my stay here! Booked last minute. Loved the quaintly appointed rooms, hardwood floors, marble bathroom counters and especially the walk in shower! Staff was extremely friendly and helpful. Parking is tight but I was able to find spot most days. Wifi is a bit slow but worked well for the most part to do business. also loved that they lend out surfboards, boogie boards etc and have scooters for rent! would love to come back.",Jun 2021,June 2021,Traveled solo,,
