web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665328641-2282","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Cason C","1 contribution1 helpful vote","Coral Photography","What a special surprise engagement trip! Israel (with Coral Photography) worked with my fiancé to orchestrate the most incredible surprise engagement. He captured every moment - from candids and videos of the engagement itself to posed photographs around the property. The locations he chose to shoot in were amazing and captured the pure beauty of Hawaii and Mauna Lani. I am thrilled that we had Israel to help us capture such amazing lifelong memories. He is SO kind and funny and helped us feel comfortable and natural in front of the camera (we are not usually models). We were so happy with the results that we bought all of the images! There wasn’t a single bad one in the bunch. 

Thank you so much - Mauna Lani, Coral Photography, and Israel!! We will never forget our special time here.","Date of stay: April 2022","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665328641-2283","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","justinborland","Calistoga, California1 contribution","Luxurious amenities and activities that I would recommend everyone needs to experience in their lifetime!","With a couple restaurants on property, there are plenty of different options for food. They have a great team to enjoy multiple activities including; sunrise canoe paddle, canoe surfing, paddle boarding, snorkeling, storytelling and tons more! All the staff members I encounter had very positive attitudes and were able to help out even if it wasn't their department.","Date of stay: March 2022","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665328641-2284","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","PinkTwiga","Wisconsin59 contributions33 helpful votes","Trust me - You want to stay here!  Everything is AWESOME","From the minute you arrive the staff is on top of everything! The resort is gorgeous, the rooms are clean and the patios are spacious with a big comfy love seat -perfect for morning coffee.  We were here in March for Spring break with our family of 5- including grandma.  We loved the 2 pools- one for over 21- quiet, great for reading and a nice swim.  The surf shack is awesome- we spent a lot of time enjoying the deck- excellent poke bowls & Cocktails served here and the staff is ready to help you book a snorkel or surf trip- they are all so wonderful. Our family loved the snorkel trip. You can easily get chairs at either pool or the beach- the resort was busy but it didn't feel crowded at all. Highly recommend the Canoehouse for dinner- we ate here twice and it was AMAZING!! We also love the HaLani restaurant for breakfast, lunch & dinner- all fabulous food. Kids LOVED the French toast.  You need reservations for dinner so book these before you travel.  Everyone loved the 2 gyms- one on property and one just a short walk away near tennis courts. There is even a resort lab to keep you company- she is so sweet! Free bike rentals - great to head up to the shops or just for a ride.  Overall we LOVED this resort and would book again and have already told all my friends and family about it.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2285","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Jcooper00","Oakland, California2 contributions8 helpful votes","The Best","Everything about the newly remodeled Mauna Lani is fantastic. The facility is amazing - every inch is manicured impeccably - it makes you feel like you’ve been transported. The restaurants/food are fabulous - we had daily breakfasts at the H’alani, dinner at the Canoe House, and snacks from the market - all delicious! The rooms are freshly remodeled so they feel very “new.” The staff is helpful, courteous, and generous to a fault with their time and energy. The gym is among the best we’ve ever encountered at a resort - it was so nice to be able to work out at a full gym every day (and not go home feeling like we’ve been gorging for a week). Having free laundry machines on site is a small but thoughtful and fantastic perk - being able to pack a little lighter knowing that we can do a few loads of laundry while we’re on resort is so great! We wouldn’t stay anywhere else in Hawaii.","Date of stay: April 2022","null","ui_bubble_rating bubble_50"
"1665328641-2286","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Happy_Camper","Eugene, Oregon21 contributions7 helpful votes","Perfect Big Island Getaway","Stayed at the Mauna Lani for the third time with the whole family. It is the perfect spot on the island. Far away from the vog in Kona, close to many activities and beautiful sunsets guaranteed. Magnificent resort, with stellar childcare (kids club), delicious restaurants on property and other great fine dining options in walking distance or a short drive away. Will come again for sure.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2287","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Exploration828137","1 contribution","30th Wedding Anniversary trip - Mauna Lani","We have been going to the Mauna Lani for over 30 years.
The hotel recently underwent renovations. Although we do miss some aspects of the old hotel, the renovations are fantastic. We stayed at the hotel for 10 glorious days. The hotel offers a five star experience.  We will be going back again.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2288","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Larry T","Denver, United States24 contributions23 helpful votes","Call Romulo from Coral Photography!","Great photography session with Romulo from Coral Photography! Highly recommend calling Coral Photography-they’ll capture  your trip better than you will. We’ve used other photographers before but Romulo was the best. He was excellent with our very disinterested teens.","Date of stay: March 2022","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2289","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","vedettefille","Durango, Colorado215 contributions106 helpful votes","Gorgeous Setting","The hotel is wide open and beautiful.  The location is magical.  The staff was excellent.  We didn't sleep as well as one would hope in such a beautiful place.  The people above us were noisy and we could hear too much from their room.  The food was meh, especially for the price.  We did the Luau and the coconut shrimp was definitely frozen.  The stuffed animal for our son, the beautiful leis this hotel really goes all out.  We enjoyed our stay, but I don't think we'd stay here again.","Date of stay: February 2022","null","ui_bubble_rating bubble_40"
"1665328641-2290","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","458dth","2 contributions1 helpful vote","Mauna Lani resort new remodel and staff makes if the best resort on the Big Island","Fabulous location, unbeatable location, spectacular views and wonderful local staff sets the Mauna Lani atop all the other resorts in Hawaii.  The details of the new remodel are top notch.  Has a real Ohana feeling in the midst of beauty and luxury.  Highly recommend over the more corporate culture large resorts on the islands if you want a visit filled with Aloha spirit.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2291","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Jessica H","128 contributions19 helpful votes","Wonderful Wedding Week","We just spent a week at this resort (March 2022) and it was FANTASTIC. We hosted 89 guests for a welcome buffet dinner one evening and then also had our wedding on a separate evening with a plated dinner. The event coordinator, Chelsea, was fantastic. She assisted with so many details from menu selection, to bar selection, to doing the layout of tables/bars. The hotel organized the lighting for our events as they were both outside, and across multiple locations. The setting was beautiful! The banquet staff who coordinated both a buffet dinner one night and a plated 6 course meal for our wedding did an amazing job. The food was delicious. (Best wedding food I’ve ever had). And on top of that - the service was top notch. Chelsea didn’t just help us on the front end organizing the event - she remained in the background still coordinating details and helping us get things back to our room. (Groom’s sunglasses, wedding dress). It was like having an extra wedding planner with us. I can’t enough about the service level at the resort. From the front desk, to the banquet staff, to the chefs, to the Kainalu beach sports staff, the pool service, the Canoe House Restaurant staff to the HaLani Restaurant/Ha Bar - Mauna Lani delivers at the highest level. We saw turtles swimming (that we did NOT touch) right in their beach water off shore. We saw whales on our sunrise canoe, and while dining at the fine dining restaurant on the property (Canoe House). The food at Canoe House was so good we went twice. This resort makes it hard to ever leave and experience the excitement the Big Island has to offer because it is just THAT nice and the Kainalu team has so much to offer as far as water activities. The beach sports team at Kainalu were fantastic. The guys on our trip did spear fishing of an invasive species, we surfed, did canoe surfing, and a sunrise canoe (where we heard/saw whales!). Bullet and Ikaika on the Kainalu team were especially gracious to all of our friends/guests. If you have any important personal or corporate event, this is the place to have it. You won’t have to worry about anything because they take care of everything. When we returned to our room after our wedding, there was champagne and chocolate covered strawberries. All of our wedding guests said its the nicest resort they’ve every stayed at, and everyone promised to return. We are already planning a first anniversary trip because the experience was so perfect.","Date of stay: March 2022","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2292","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Spencer F","Whitefish Bay, Wisconsin7 contributions3 helpful votes","Nice Resort, but expensive","The Mauna Lani is a very nice resort.  Great location, nice rooms, clean, good food, nice pools, and friendly staff.  While I highly recommend this resort, it is a little too pricey in my opinion.  I also don't believe given the price of the hotel, guests should be charged to use the tennis courts.","Date of stay: March 2022","null","ui_bubble_rating bubble_40"
"1665328641-2293","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","elixcat","Saarbrücken6 contributions1 helpful vote","great experience, great hotel for a perfect vacation","the hotel was so great! I couldn't recommend more a stay here. Nevertheless I would not come back due to high prices(not in my generic price range) and long distance from home.
The pool area is great and the atmosphere. The canoe house restaurant is just fabulous. Especially I would like to highlight the kids club. Although my kids don't speak English they have been so happy seeing part of this experience. Suche a great variety in offerings was outstanding.
If I would need to mention a negative point this comes around waste around plates and food. I prefer real plates which can be reused instead that everybody is sitting somewhere in the hotel and having food out of a one time use bag.
If you go to Big Island make sure to have a look as well to the other angles of the island. For the best experience I would highly recommend a second accommodation on the other side of the island somwhere around Hilo.
Thank you for the great experience at Mauna Lani Auberge. This was really fabulous!","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2294","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Beth W","Austin, TX, United States2 contributions","Mahalo for a great time!","The Mauna Lani was the most comfortably luxurious resort we've visited.  The room was very well appointed with individual sinks for all 4 of us, laundry basket, tons of storage and amazing bed/bedding.  The resort was very conveniently located on the island making it easy for us to explore.  Our kids made fast friends and did so many fun activities.  The Surf Shack made activities simple and easy.  Food/Staff was exceptional!","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2295","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","hwatkins1","Austin, Texas70 contributions17 helpful votes","Amazing Resort!","The Mauna Lani was absolutely fabulous! The staff was so very friendly and truly aimed to please. The property is beautiful. The rooms were very comfortable and roomy. Great location close to the airport. Highly recommend.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2296","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Climber689935","1 contribution","Amazing resort!","This resort is so lovely! We stayed here many years ago and had a great time, but we were blown away by the remodel as it is stunning! We had an incredible and very relaxing time and never left the property! The staff made every effort to make our visit special with their friendly and professional attitude and attention to every detail.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2297","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Mary Ann F","Austin, Texas2 contributions","Perfect Family Trip and Wedding","Mauna Lani was perfect place for wedding and family trip.  It suited our needs for all generations attending.  We love that the resort had a personal touch from sunrise experience (not scripted but truly a view into the Hawaiian culture of how to start each morning).  Definitely on our list of places to return to in the future.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2298","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Thomas J","Greenwich, United States6 contributions11 helpful votes","Fabulous Venue","Have been a fan of Mauna Lani for many years but hadn't been there since their renovation. Cannot recommend the hotel enough. Everything is first class and it is large enough to have all the amenities but small enough to be intimate. Doesn't have the corporate feel of a Four Seasons. My only one nit is the rooms are somewhat small but they are well appointed and the bathrooms are great.  Loved the addition of the wrist band room keys as we never had to worry about did I bring the key card. We will definitely be back.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2299","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","cocomarie918","San Francisco, CA30 contributions16 helpful votes","Heaven on Earth","Mauna Lani is absolutely exquisite. It is a pretty large property but does not feel that way.  Also, they were booked solid during our stay but again, it did not feel that way.  There were plenty of beach chairs, plenty of pool chairs, seats at restaurants, etc. no matter what time we went.  Everyone has a smile on their face because this property is purely magical.  Yes, it is VERY expensive, but while there, you may consider giving them everything you have just to stay there forever.  Really.   If it is out of your budget, just try to do a few days to experience it.","Date of stay: March 2022","Trip type: Traveled on business","ui_bubble_rating bubble_50"
"1665328641-2300","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","rkmtravels","Chicago, Illinois9 contributions2 helpful votes","Wonderful Stay at the Mauna Lani","We just spent 7 days at the Mauna Lani for our 10 year anniversary in early March 2022 and we absolutely LOVED it.

- We had an oceanfront room on the third floor. Fantastic view. Well-appointed room.
- The staff was friendly and kind at all times. They definitely made us feel special for our anniversary (shout out to Lexi at Halani)
- The food/drinks were amazing. We ate at CanoeHouse twice - I would recommend letting your server guide you vs. the prix fixe menu. Otherwise, we ate at Halani/Ha Bar a bunch and did beachside/poolside drinks/food a few times. Great ingredients and great execution = delicious. Everything is expensive, but that's what you'd expect at a resort of this caliber.
- Awesome activities - Bullet and his team are amazing for all ocean activities. Do the sunrise paddle, it was spiritual. The snorkeling right off the beach is epic - tons of fish, turtles, eels, shrimp. We did yoga 3 times with Blake, Shana, and Angela. All very different but very good. Rent a bike and explore.
- It was nice that they had an adults-only pool and hot tub (with views of the ocean) as we were travelling without our kids
- The grounds are impeccable","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2301","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","hvgijssel","1 contribution","Nice and lovely resort","Beautifull resort, very nice staff, great restaurants and nice pool and beach facilities! The room was very nice and clean. Nice to have a market for the daily stuff. Overall a super Resort and stay. I would recommend this resort!","Date of stay: March 2022","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665328641-2302","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","robert s","Pleasanton, California3 contributions","spectacular setting , facility, and staff","Wonderful resort with incredible location and facility, friendly staff, great service and activities, superb dining. We have visited all the Hawaiian islands in the past but never the big island. Highly recommend going. Mauna Lani is THE place to stay.","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2303","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","spafriend","Kailua, Hawaii1 contribution","5 star service","This hotel is beautiful all around. And the staff is all very friendly and helpful. The complimentary kids club made each day very relaxed and enjoyed by all. I would definitely stay here again, especially if they are offering a kama’aina rate","Date of stay: March 2022","null","ui_bubble_rating bubble_50"
"1665328641-2304","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","thielhenrik","1 contribution","Perfect Vacation","everything was just perfect. Mauna Lani is the best resort I´ve been to so far. Everyone of the staff was extremely friendly and the resort is a dream. 
You can feel the Hawaiian spirit the whole time over.","Date of stay: March 2022","Trip type: Traveled as a couple","ui_bubble_rating bubble_50"
"1665328641-2305","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Emily C","Mountain View, California9 contributions3 helpful votes","Things were great when we were there","We loved everything here but we get no response after we left. We have left something in the room and sent couple messages to find out whether they could find them, but not even a short response. This part annoys me the most as it was great while we were there, and after we left we are nobody anymore. Not expected for a 5-star hotel.","Date of stay: February 2022","Trip type: Traveled with family","ui_bubble_rating bubble_30"
"1665328641-2306","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","TravelQueenLV","Las Vegas, Nevada11 contributions3 helpful votes","Excellent Stay","We have traveled all over the world in many 5-star hotels.  This resort is in our top 1% percent.  The resort and staff are so very special.  They definitely live the aloha spirit and you feel like you are in another world! The team from valet, to front desk, to  bell staff, restaurant staff, to Nelson the driver were absolutely unbelievable. Your water glass is filled before it's empty, your servers know your name, the front desk LOVES to make change for you, valet opens your car door before your feet hit the ground.  I could go on and on.   Kudos to the management and team members for building such a courteous, knowledgeable and dedicated team.","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2307","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","chitowngirl55","chicago136 contributions83 helpful votes","Paradise Found","We had a week's stay at this lovely resort.  It clicks all the boxes:  beautiful rooms, common areas, and pools.  It features various dining options.  All are very good restaurants, especially dinner at the Canoe House.  Try to get the 5:15 seating to enjoy the spectacular sunset while dining.  Customer appreciation and service are excellent.","Date of stay: February 2022","null","ui_bubble_rating bubble_40"
"1665328641-2308","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","scottchambliss","1 contribution","Refreshed and Refined","The redesign of the Mauna Lani was so mindfully and beautifully accomplished, genuinely improving the best of the qualities of the facility while allowing the natural and historic components of the place to remain wonderfully in tact.  This was all so great to discover, and as longtime fans of the place we both thank everyone involved in that process.","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2309","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","jennifercryer","1 contribution","Unparalleled Service","Mauna Lani is the best experience, absolute luxury without stuffiness or pomp. Food is amazing, Canoe House is a MUST, plus the special dining experience with Nami Nori was one of the top 3 dinners of my life. And the staff is the kindest which is mostly due to the generosity and warmth of the Hawaiian people. Hawaiian people renew my faith in humanity on every visit!","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2310","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","128sonya","1 contribution","Auberge Mauna Lani","Our stay was absolutely perfect. We extended our trip twice because we didn’t want to leave! This property is so gorgeous - modern beach with the perfect Hawaiian touches. Staff is incredible. Canoe House is superb! One of the best restaurants we’ve ever been to. Rooms are beautifully done, very comfortable.","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2311","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Amy O","New York City, New York42 contributions38 helpful votes","Beautiful, modern and laid back hotel","We had the best time at Mauna Lani. The hotel is beautiful and the layout made it feel open and spacious. We would highly recommend if you like a more modern/boutique style hotel and if you have children as there’s lots of space for them to have fun and tons of activities. Our 5 year old loved the kids club and all the lawn activities.  Fantastic food, great market and shops (that opens early), all around a special experience! We can’t wait to come back","Date of stay: February 2022","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2312","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","SkiMom33","Seattle, Washington92 contributions77 helpful votes","Too many noisy kids, too many people, not relaxing at all for the childless.","There are many positive things about this resort.  It is beautiful, nice gym ( we loved they had pelotons), good restaurant...but last weekend when we were there it was a mad house.  We went for a relaxing weekend and paid $1500 for a night and ended up leaving after one night because this was more stressful than relaxing.  We had kids running thru our yard (we had a ground level unit.) There were tons of kids in the pool screaming, playing, jumping etc so lots of noise could hear from our room...but we were there for relaxation.  Fortunately there was an adult pool area however, the adult pool and chairs were packed with people trying to relax but honestly the adult pool area is not far enough from the kids so it was still quite noisy. I would say this would be a stunning resort to stay at if you have  kids.  It was catering to this crowd. I would not go for business, a couple traveling without kids trying to relax. The beach area chairs were also buzzing with children.  We love children, we have children, but we were trying to have a nice relaxing weekend and thought this would be it...it was not. I just felt I should review this for a couple trying to have a romantic weekend, or someone on business...and let them know to go else where... Our time is precious so is most peoples so they should go to the right resort for them.","Date of stay: February 2022","null","ui_bubble_rating bubble_20"
"1665328641-2313","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Involute1344","Los Angeles, California7 contributions6 helpful votes","One thing can ruin an otherwise great experience.","We were in room 225.  Soundproofing was negligible.  A family next door (room 226) was very noisy, waking us up in the morning and making it hard to sleep at night.  We could even hear their conversations.  At least they moved out after the second night, but only to be replaced by ANOTHER family just as noisy.  We could also hear doors opening and closing above us.

For this reason, and only this reason, we will probably not return to the Mauna Lani.  Everything else was great.","Date of stay: February 2022","null","ui_bubble_rating bubble_20"
"1665328641-2314","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","BobbyD6363","San Diego, California1435 contributions150 helpful votes","Amazing Last Minute Aloha!","We decided last minute to join some family members for three days in Kona.  We have been to Kona many times and typically stay at the Fairmont Orchid but since this was last minute, we chose to burn some AMEX points and splurge a little.  After reading many reviews and a strong recommendation from a friend, we chose the Mauna Lani Auberge.

First Impressions: WOW! I mean WOW! Reviews and YouTube videos do not do this place justice.  The valet folks meet you with Aloha, a lei and cold drinks!  When you walk into the lobby you are going to be blown away.  It is a gorgeous property and quiet! We felt like we had to lower our voices a notch when we spoke.  It is the vibe you get at the Auberge - Quiet and understated. 

Check in: We were checked in super efficiently by Mark who went over our American Express Fine Hotels and Resorts benefits, gave us our room key/wristbands and then we were off to our room.  We missed the elevators and wandered down a hall where we were greeted by a random staff member and asked if we needed help.  Which of course we were lost and needed directions LOL.  Two staff members led us to the elevators and even told us how to get to our room – 474.

Room: We had booked an Ocean View King but were upgraded to an Ocean View Deluxe King.  Our room was nice and overlooked the Adults Only pool and had an amazing view.  Prior to our arrival we exchanged emails with the Auberge regarding any special requests.  My standing request is a square/box fan that I like for white noise for sleeping.  We had a fan waiting in our room albeit a futuristic tower fan that made no noise.  No problem! I called housekeeping who sent up a brand-new white noise machine (still in the box).  Granted room 474 is not ocean front but it didn’t have to be and in my opinion was perfect.  The bed was firm, and pillows were soft.  AC worked great but as is typical, opening the balcony door means the AC shuts off.  Nice touch is the turbo ceiling fan!  We had also previously asked for and received a non-connecting room and never heard a sound from neighboring rooms or hallway.  The bathroom has two sinks and lots of soap and lotion.  The rain shower had good water pressure, plenty of hot water and a handheld wand.  The Malin Goetz soaps and shampoos were in refillable containers and were plentiful.  FYI: the guest laundry is two floors below room 474 (laundry detergent provided).

Dining:  Our AMEX benefits included a $80/day breakfast credit which we used! We ate breakfast everyday of our stay at HaLani and each morning the great ladies at the hostess desk said hello and remembered our names!  We tried several of the breakfast dishes. The Loco Moco was good with short rib instead of the traditional hamburger patty, the eggs benedict with house made sausage was ok but the touted Ube pancakes were just ok.  I mean the Ube (purple yam) pancakes are unique but odd texture and did taste more like coconut than anything exotic.  Overall, the HaLani service was outstanding (thanks Stephanie and Jingle) although the food was just ok.

Prior to our arrival I had spoken with the concierge who was able to snag us reservations at the Canoe House.  We were truly excited to try out the Canoe House from all the rave reviews and friend recommendations.  However, it turned out to be the biggest dud of our trip and made for a crappy ending to our last night.  The Canoe House has an incredible atmosphere and great service.  Although it was warm out, my sister-in-law was chilled, but our server came to the rescue with a loaner shawl.  Great service aside, the food was just awful.  I sent back the garlic fried rice (rice isn’t supposed to be chewy and there was no garlic), my Grilled Kona Kampachi was disgusting (skin on, fins and tail) and smelled like it was way past being safe to serve (I literally smelled it before it got to the table).  My entire meal was sent back. The other dishes served to my family were not impressive either.  For a restaurant that is expensive, I expected better food than this. We simply paid the check and left. 

Activities:  We booked the Mauna Kea Sunrise Paddle Experience ($90pp) with the Surf Shack Activities team who I call the “Ks” (because both their names started with K).  These gents are outstanding! That canoe excursion to watch the sun rise over Mauna Kea was simply amazing!  I highly recommend it!
We hung out at the Adult pool a lot.  Prince (our pool attendant) was an amazing presence as he was always there with cold water, change of our towels, move our umbrella and a speeding bullet to get us drinks from the bar!  We never had a problem finding a chair at the Adult pool. We also watched the Super Bowl in the huge open air lobby.

Overall: We will be back to the Mauna Lani Auberge!  When it comes to service this place is outstanding! Everyone you meet says hello and remembers your name!","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2315","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","DelMargolf","San Diego, California2 contributions","Beautiful Hawaiian getaway","The newly renovated Mauna Lani is gorgeous.  We used to come there 25 years ago with our family and there is no comparison.  The design of the lobby and rooms is beautiful.  The pools are wonderful and the service excellent.  My biggest complaint is the cost of food in the restaurants.  Perhaps it has something to do with the impact of Covid.  
We went to the Mauna Lani shops to have dinner and walk around and the only business that was open was the Tommy Bahama store and restaurant and the market.  We were there a little after 5:00 and the center was deserted.","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2316","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Claire C","2 contributions","Mauna Lani Big Island-Paradise","First class resort, amazing food, people and staff, very accommodating, stunning views and beautiful beach. The Canoe House is a must, and must order the pull apart bread! Everything on the menu is exceptional. Very special place to make memories!","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
"1665328641-2317","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","oneill349","1 contribution","Worth every penny!","Incredible all around. A tranquil, high-end resort with the kind of attention that makes you feel welcome and special. I was skeptical that any resort could be worth the price tag, but this one definitely is.","Date of stay: February 2022","null","ui_bubble_rating bubble_50"
