reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
787353244,40,A few tips to make a great stay absolutely amazing!,"So the hotel is beautiful, the rooms are on the smaller size, but the beds are really comfortable. If we go back again, we will request upstairs rooms, as you can hear everything above you.  There is an adult only pool, which never seemed to be full, and the family pool was really nice, always busy, and two hot tubs to warm up when needed….    So here are my tips due to Covid:    There are absolutely no toys offered by the hotel, and they say it is due to COVID. So, either bring a bunch of cheap stuff with you - buckets, spades, beach stuff …. And give them to the next family who are arriving when you are leaving! There are no boards for body surfing, so maybe take a trip into the town and grab a couple for the kids.    The beach is a little bit of a walk from the hotel, so make sure everyone has flipflops as the stones are really really hard on your feet, and hot! The waves are strong a lot of the time, and we had an afternoon of ‘gorilla waves’ that we panicked and came into shore! They do provide snorkeling gear, and that was fun to do. The hotel also has snorkeling trips, fishing trips etc so there is stuff to do away from the hotel.    Fun club for the kids: we were told we had to provide passports for the younger kids to prove they were 5 or above; it was quite a struggle with the hotel to prove their age, eventually they accepted the Kid’s Covid tests as proof of their age. ALSO, due to Covid, they only allow a few kids at a time, so try to either book ahead, or book your kids in as soon as you arrive at the hotel. A few quests were disappointed as they could not get their kids booked into the club the whole week we were there.    The TV’s in the room show that you can stream from your phone - Netflix etc, but you actually cannot do it. There is a hotel app you download, but movies are $15 each or more, HOWEVER, if you bring an hdmi cable with you and the cable to attach to your phone …… BINGO, you are all good! I will post a photo of what I had and then I streamed movies for the kids from my iPad.    Bring fishing nets for your kids - we got them online for $3 each, and the kids used them all day every day as there are thousands of little lizards around the property. They never got sick of chasing them, and the kids all got together in a little gang and spent all day searching for them ….. we made little dens for the lizards each day, and then the kids started again the next morning.    The food is great; kids 5 and under eat for free if you are ordering food. Breakfast was always amazing, and the staff go above and beyond to make you comfortable, I cannot fault the staff in the hotel at all …. I have seen other reviews, but that was not my experience. Everyone was wonderful. Incredibly friendly. Got to know you really quickly.    Tip: Lunch is Malibu Farms, totally delicious …. Kid’s eat for free again at the restaurant - if you order around the pool you pay for the kids meals.    Staff came around with frozen mint patties for the guests, frozen pineapples, lollipops for everyone …..    Bring snacks if your kids munch all day; the hotel store doesn’t sell snacks etc.    Really a beautiful trip, it isn’t a crazy FUN hotel, it is definitely more laid back, a lot of families there, but nobody was ever on top of each other.    Book restaurant reservations when you book your hotel ….. due to Covid, seating is limited, and some families we spoke to couldn’t get reservations when they arrived. We all said that it is a shame that you aren’t sent out an email with this kind of information before you come, as it would have been invaluable. But again, the staff did as much as they could to make your stay great.    We have friends going this coming week, so we have them well advised, and they are going stocked up and well planned!    Enjoy! Beautiful place; the weather was wonderful and the water was beautiful …..",Apr 2021,April 2021,Traveled with family,Bring an hdmi cable and phone cable to stream movies from your phone or iPad. Bring fishing nets...,"Los Angeles, California"
787060568,50,HEAVEN!!!,"If you are on the fence, just book it! Our trip started off in Honolulu, we were met at the airport by a driver and taken to the private hangar. From there we boarded the private Lanai air jet to fly us over. The jet was gorgeous, fairly new, and had about 6 seats in it....although it was just my husband and I. After a quick 30 minute flight we landed in Lanai and showed our QR codes to the staff at the airport (we had spent a week in Oahu so needed to get another covid test to fly inter-island)....which was completely empty. We were then met by our Four Seasons host and driven to the property in a Mercedes Sprinter Van. Check-in was quick and then we were escorted to our ocean view room. The room was gorgeous, modern, but still had a Hawaiian feel to it. I especially loved the bathroom, it was like my own mini spa. They also had a small fruit arrangement welcome gift waiting for us in the room as well. Malibu Farms during the day was great to have lunch at by the pool, but my favorite had to be One Forty. We had dinner at One Forty every night and it was so good! The overall ambiance at One Forty is just amazing as well, dimly lit, and very romantic. We also did lunch at the golf course as well which was just as good! The beach was nice, but surf can be a little strong at times so just beware. I also loved how there was hardly anyone at the pool...I think the whole time we only saw two other couples. Also, at night we went to the hot tub and stared at the stars and no one was in sight so we felt like we had the whole place to ourselves. The other resort Sensei is adults only and more of a wellness retreat vibe and you are not walking distance to a beach, but instead more in the mountains. I think of Sensei has more California, yoga retreat style. Also, at Sensei your dining options are way more limited. I loved the Four Seasons Lanai and am already planning another trip back!",Apr 2021,January 2021,,,"Houston, Texas"
786857185,50,Just Fantastic.,"My husband and I spent about a week here and loved every minute of it. The staff are during an incredible job of sanitizing during covid and making everything feel very safe but still relaxing and fun.    We truly loved all of experiences set up by the FS which included the sunset cruise, luau, golf, pickle ball, and a Jeep rental for the day.    We’d also like to give a shout out to Ditto at the pool who made our time sunbathing and reading excellent. He always has great recommendations and was very attentive and kind.    Could not recommend this place enough. We knew we’d miss it before we even left.",Apr 2021,April 2021,Traveled as a couple,,"New York City, New York"
786856820,50,One of a kind experience,"My husband and I spent a week here in April 2021. Despite covid measures, the staff made everyone feel very safe and at ease.  We had an amazing time during all of the FS organized experiences which we are luau, sunset cruise, Jeep rental, and sunset golf.    The property is stunning and the staff are incredibly kind and attentive. We thoroughly enjoyed our time at the pool area with Ditto, who had great food and bev recommendations and was super attentive as well as very funny.    We will treasure our time spent here and hope to return as soon as possible.",Apr 2021,April 2021,,,"New York City, New York"
786509279,20,Beautiful property. Average customer service.,"The property is beautiful and well maintained. The front desk staffs and general services are friendly. However when it comes to solving problems during the stay causing by the hotel staffs making mistake, the management level is not able to completely resolve the problem and ignoring the feedback. When you paid that much for the hotel room you would expect 100% satisfaction.",Apr 2021,March 2021,Traveled as a couple,,"San Francisco, California"
785512079,40,"Outstanding property, hit or miss service","We'd heard about FS Lanai for years but didn't think it was a good idea with kids (very young kids yes but above 12, not enough to see and do) so this was our first kid-free visit to the islands. The property itself is stunningly gorgeous, even just walking to your room is a picturesque stroll. Our room was perfection, esp the lanai. Transport from Oahu was seamless and easy. The ""ambassador"" who picked us up from the Lanai airport was very friendly, informative and helpful. Unfortunately all talk and no action as none of the things he offered to do (restaurant reservations, Jeep rental) ever materialized and we never heard from him again! We then tried to make reservations ourselves via text message to guest services only to be told that there were no reservations at all available at Nobu for our five nights and one or two late reservations at One Forty, and nothing for lunch or dinner on Valentine's Day except The Break which is like a cafe. Super disappointing and how can you have a resort hotel on an island with almost nowhere else to eat and not be able to accommodate all guests? I pointed out this out and somehow reservations materialized two nights at Nobu and one at One Forty. Both restaurants serve outstanding food. Everything we ordered was superb but inexplicably both times at Nobu, it was nowhere near capacityl (and it was socially distanced seating). The second time we ate there, my husband asked to have the same table we had the first time and was told it was reserved so we had a table at the back near the closed sushi bar. It didn't bother me but it bothered my husband as the table (along with two others) remained empty the entire time we were there. We were going to try one of the restos in Lanai City but it was full so we had room service from One Forty -- the snapper we had in the restaurant on our first night is perfection -- and then room service again after cocktails at the Break on our last night. The room service creme brûlée was excellent. I'm not normally a fan of room service but FS usually gets it right. What I don't understand is now both FS Lanai and FS Hualalai do not have enough reservations to accommodate all guests. Where do they expect guests to go? We were told to make resto reservations prior to arrival; for me it kind of defeats the purpose of vacation to have everything scheduled. In any case, the meals we had in the restaurants were five star and service was excellent for the most part. Food at the pool was a disappointment, which we found very surprising as we've had poolside service at FS in Maui, Hualalai, Palm Beach, Dubai, all were outstanding. The fish tacos we had were absolutely tasteless. Luckily the cocktails are delicious and potent. We had the Wagyu burger the following day and that was up to usual FS standards. We had a similar experience at the Break. The granola yogurt breakfast parfait was inedible with stale granola and soggy overripe fruit but they have excellent cocktails, calamari and a delicious cheese plate, even though the cheeses we were served were not the ones listed on the menu. Kudos to Tyler at the Break, super friendly great guy, as well as Gerard at the pool, and all the guys at the beach. Oh, the one super disappointing cocktail was the mai tais my husband got us from the Break upon arrival. We are not normally mai tai people but when in Rome. I think it must have been the normal bartenders break or something because other cocktails we got the from the break were excellent. We spent most of our time at the beach because the sea here is just incredibly inviting and beautiful and we love to snorkel. And the adult pool was not very relaxing as there were loud drunk guests in the adjacent hot tub from midday until the sun went down. We took a couple beautiful hikes and rented a Jeep to see Garden of the Gods, Polihua Beach and Shipwreck beach. the Garden and Polihua were worthwhile but Shipwreck beach was full of garbage everywhere, much of which looked like it washed ashore. Lunch at the Malibu place at the golf course was delicious albeit a bit windy and again, we had to pretty much beg for a reservation only to find it very sparsely seated when we arrived. It's bizarre. We did not have turn down service any night but one and then we had an item go missing from our room so use the safe at all time. This was a fluke, normally we do but as we had not had turn down the previous two nights, we did not expect anyone to go in our room. Our return back to Oahu was nowhere near as nice or safe as on the way there when we were picked up in the hotel Teslas. We were chucked into a van with three other couples, and then got to the airport only to find that for some reason our departure time was delayed and we had to wait 45 minutes in the van. We did not understand this at all and it could have been told to us prior to leaving the hotel (it was not weather related). We missed our reservation at Pearl Harbor by five minutes but so we waited for the last entrance of the day and luckily made it in (Many waiting guests did not). To be honest, as much as my husband and I both LOVED this resort - the beach, the food, the room -- I'm not sure if we'd return. It was nowhere near capacity so I can't imagine what it would be like when full. Plus -- and this is a big fault in a resort of this standard -- you can hear everything in the adjacent rooms. It's annoying. The people above opened their lanai slider every morning at 3 am, as well as flushed the toilet and made phone calls to family back east. I'm not a light sleeper and they woke me up. Hence why I rated noise at this hotel as ""loud"" because of the room and the oblivious adults in the hot tub drinking all day. Loud kids in the kid pool or the beach, I can deal with and expect. Last but not least, we thoroughly enjoyed the yoga classes",Mar 2021,February 2021,,,"London, United Kingdom"
785314807,50,The perfect getaway!,"FS Lanai staff go above and beyond ensure a memorable stay and the property is as good as it gets. The privacy, beautiful rooms/suites, and 5 star service are evident from the moment you arrive.    We enjoyed a weekend here in early March and have already booked a return trip in May! From  NOBU to 140, to a 5 star room service breakfast in your room, FS Lanai provides everything you want to relax and enjoy!    The Ohana Suite is over the top, the views, extended lanai, and Japanese soaking tub instantly transport you to a vacation mindset. Great to entertain or simply enjoy the extra space.    We have visited before but took advantage of the new Sensei spa at the FS property up the road and choose the couples experience (private hale). This was an over the top spa especially in light of current Covid restrictions, having a private space with all private amenities is especially appreciated. The outside pools and showers are something we can’t wait to try again. Don’t pass on this.    In the past we have rented a keep and driven to shipwreck beach. We would do this again too, and recommend this as an activity!    Don’t skip out on visiting FS Lanai when you come to Hawaii, or you will be missing out",Mar 2021,March 2021,Traveled as a couple,,"Wailea, Hawaii"
785050645,40,Almost 5 star but missing on some important features,"We have visited the Four Seasons Lanai three times. This was our first visit since the renovations that were completed in 2019.    The resort is beautiful with copious amounts of foliage and greenery. Just walking from the room to the lobby is a treat as you can observe monarch butterflies, various birds, and lizards. We felt like we were in a botanical garden. The room itself was spacious, comfortable, and high tech. The lights and drapes were controlled by buttons on the wall. The bedding and pillows were very extremely comfortable which pleased my wife as she suffers from fibromyalgia and chronic pain. She found she had very little pain while sleeping on these cloud-like beds. Transfers from HNL to the Lanai airport on Lanai Air were seamless and hassle-free. This was appreciated especially after the long flights from the mainland. Food was generally good especially at Forty-One for both breakfast and dinner.  As a wonderful bonus, there is a resort aviary for rescued tropical birds that is a must visit. Beautiful Macaws, Cockatoos, African Greys, and others. Look for Uncle Bruno at the family pool between noon and 3pm to visit. My wife fell in love with the Cockatoo named Griffin and cried when she had to leave.  Covid-19 protocols were observed by staff and guests and we felt safe over the entire visit.    I only awarded the resort 4 stars instead of 5 stars for the following reasons:    1. During our five-night stay, we did not receive turn down service once despite asking at the front desk every day. The front desk representative apologized and indicated that turn down service would be provided but the service was never performed. At the end of our stay, we told the front desk that we never received turn down service and the representative stated that we should have notified them. After stating that we did notified them every day, the representative apologized, shrugged and ask if we had the do not disturb sign on. We were careful not to have the do not disturb sign on and felt like we were the blame for the lack of service.  2. The beach is beautiful, not crowded and the attendants were friendly and accommodating. However, the chairs, tables and umbrellas were not the quality one would expect at a 5-star resort. The quality of these items were better at both the adult and family pools.  3. Nobu was crowded every night and difficult to secure a reservation. When we did manage to secure a reservation, we found the food to be average and not in the same league as other Nobu restaurants in the US and around the world.  4. No welcome drink or Hawaiian Lei upon arrival and no recognition of anniversary.",Mar 2021,March 2021,,,United States
784978196,50,Paradise but Spotty Service,"My husband and I stayed here for 2 nights during our babymoon and my senior parents traveled here as well. After taking the ferry from Maui, we found the shuttle and learned there was another family staying at the hotel with our same last name. We thought it was funny at first since it is not a common last name in the US but it continued to cause problems for both families during our short stay. Bookings were constantly mixed up and they congratulated the other family for the pregnancy when they weren't expecting. I can't imagine it is the first time two unrelated families stay here with the same name and considering the Four Seasons reputation I would expect them to handle the situation better. Service throughout the restaurants was spotty and there were language barriers which masks only made more challenging. Overall food was poor to average but I was expecting that with no other competition.  However we are giving our stay 5 stars because the venue and rooms are one of a kind and we realize the poor service could be due to COVID. The rooms are stunning and the bed is luxurious. The bathroom is even stocked with a Dyson haridryer. The views are stunning everywhere you look and it was a very tranquil environment. My prenantal massage was very relaxing and felt safe during COVID. Beach service was great and tranquil. I definitely recommend lunch at the Views for the best food at the resort and atmosphere. If you don't like the tourist traps of Maui, you'll definitely enjoy a couple nights at this resort.",Mar 2021,March 2021,,,"Minneapolis, Minnesota"
784500068,30,"Four Seasons ""ish""","We love this brand, but this property did not have the same level of service. It felt like an upscale Marriott. While we feel incredibly fortunate to have been able to visit this hotel for our 15th anniversary, we did not feel it lived up to the awards. We don't usually go to Hawaii, but we planned the entire trip JUST to stay at this hotel. Upon arrival and throughout the stay, there was no celebration of our special event (usually, there is a card or a bottle of bubbles).    The pool service was prolonged. You cannot sit at the adult pool and see the ocean; this makes you feel like you could be anywhere. But we were in Hawaii and would have loved to have been able to sit at the pool and see the ocean. There are chairs where you can see the ocean, but you are not at the pool.    We have stayed at the FS Costa Rica, Maui, All over Mexico, Bora Bora.... and I would recommend all of those. For the time it takes to get here, it was just ""fine."" I will say the pilots and the airline on the way over were exceptional. I DO want to give one shout-out to the FS Lanai. We had to leave early as our childcare fell through due to a medical emergency, and they were terrific at giving us a refund. We did have a problem when we arrived at the airport; there was no plane scheduled. However, they quickly remedied the problem and got us on the next plane out. While we won't be back to this particular hotel, we will always be fans of this brand.",Mar 2021,February 2021,,,"Seattle, Washington"
783460691,50,Awesome Get Away!,"We made reservations at this hotel online. The process was easy and hassle free. Room and activities reservations were confirmed promptly. We also took the Lanai Air private plane from Honolulu to Lanai. Flight reservations were a breeze. The hotel provides airport transfer service. It's a very convenient way to fly to Lanai- no long TSA lines, waiting for checked baggage, etc. We booked the partial ocean view room for 5 nights.  Our room was spacious with a large lanai and a sweeping view of the ocean and coastline. Everything in the room was simply perfect, as can be expected. The bathroom is a good size as well. The resort has two swimming pools, one for adults only. Hulopoe Bay is a short walk from the hotel. The resort has staff at the beach to help guests with towels, chairs, umbrellas, food/beverages and snorkeling gear. The grounds include waterfalls and Koi ponds- stunning, lush and well maintained. There are many seating areas around the hotel to relax and enjoy the views. There are several dining options  on the property. We tried all including the Views at Manele Golf Course. Excellent food, views and service! We booked 2 activities- sail/snorkel and horseback riding. Both were awesome. Staff throughout the hotel were pleasant, attentive and helpful. Service was outstanding! We will definitely be back for more!",Feb 2021,February 2021,Traveled as a couple,,"Haleiwa, Hawaii"
783392794,50,"Exceptional stay, again","The location, quality and variety of the activities and the quality of the staff always impress. This year there was a bit of confusion on our reservation and it was resolved in a professional and satisfactory way even though the hotel was (due to the Presidents Day Weekend) was near capacity for my room type. Activities are excellent. Sporting clays is a top quality and unique activity. Dining has several high quality options and the food quality and service at One Forty is top quality. The price points for food and beverage are high but not unreasonable given the location, property price point and quality. Another amazing stay at a favorite place that I always enjoy.",Feb 2021,February 2021,,,"Miles City, Montana"
783381948,50,"The perfect, most luxurious escape",I’ve been to this resort twice now and I have completely enjoyed myself in both instances. This is the perfect place to unwind if you want a quiet place where you’re taken care of. This four seasons hotel really values their guests and it’s shown by the warmth and genuine friendliness of the staff. The property is incredible and it feels like you’re in a botanical garden that they built the hotel around. The beach is not crowded like everywhere else in the more populated islands. The restaurants are great but come expecting to spend the money because it’s fine dining. Highly recommend if you feel like splurging because it’s worth every cent!,Feb 2021,February 2021,,,"Seattle, Washington"
782705737,50,Tennis with Ryan Winters at #fslanai,"#fslanai is an amazing place and great destination. Regarding tennis, I spent three days with Ryan and thoroughly enjoyed it. What sets him apart from the usual teaching pros is his deep understanding of how to play the game AND how to teach this. This is quite an unusual combintation in my experience. In addition to cleaning up some strokes with minor tweaks, we worked also on positioning during singles play, changing grip pressure and feel, and how to read situations and the opponent. Also, how to play with more ease and less fatigue and injuries. I also found that he had a great eye toward noticing all kinds of details in my game. I highly recommend some sessions with Ryan if you'd like a ""tennis workshop"" to accompany your vacation in an island paradise. Mahalo, Ryan, and #fslanai!",Feb 2021,February 2021,,,
782653111,50,Mostly Five Star with a few quirks,"We stayed at the Four Seasons, Lanai for 5 days. The grounds are absolutely stunning, and the room was lovely.The staff is very friendly. They are really working to keep things clean and safe during Covid. We especially liked not riding in a vehicle with others. They used Teslas to transport us much of the time. That being said, there are a few comments we have that they weren’t quite up to par on. They seem to struggle with service even though there aren’t many guests.They failed to tell us upon check-in that we needed to return to the front desk on day 3 of our visit for a temperature check. We couldn’t figure out why we couldn’t get into our room so we went to the front desk to have them reprogram our keys. They explained they should have informed us of the mandatory temperature check ahead of time so there was no confusion. They didn’t. On another day, we needed to be in the lobby at 1:15 for the 2:30 ferry to Maui. It was a 5 minute drive down the hill, and there weren’t many people taking the ferry. We sat around for over an hour after checking in at the ferry. Some of the adult pool attendants are really more interested in conversing with each other or in checking their phones than servicing the area or checking on the guests. Another day, we were to be in the lobby half an hour before transport to an activity. We waited and waited. They finally told us to board the vehicle. They were loading luggage in the back and the driver asked if we enjoyed our stay. We said we were not leaving. We were heading to an activity. Well, they had us exit the vehicle and wait for another one for transport to our activity.    This is an expensive property, but it is very lovely. There are limited activities, but this is a place where you go to unwind.",Feb 2021,February 2021,Traveled as a couple,,"Cincinnati, Ohio"
782525752,50,Amazing Place,"Words can’t describe how amazing it is. Every aspect goes beyond expectations. Arrival, services, staff, clean, superb. This was my second stay, and next time will be longer. Highly recommended. The gardens and landscaping were also amazing. Beautiful. Peaceful. Perfect.",Feb 2021,January 2021,,,"Charlotte, North Carolina"
782322045,50,A Rare Gem on this Earth,"The people at this resort make you feel part of the Lanai family. The service was beyond phenomenal. We have stayed at many Four Seasons and this is the best to date. The same person brought us from the airport to the check in to the room. Amazing personal service. People know you and call you by name everywhere you go whether the restaurants, the beach, the housekeeper or the concierge. Every meal was excellent. Nobu was amazing. A special thank you to Maxine for making our dinner special every time with a smile. Marc was fantastic at the beach with personal service and great conversation. Also eat at the View for lunch. Unbelievable views and food!  Thank you again for an amazing journey.  With out deepest gratitude.    Tiffany and Brian Berman",Feb 2021,January 2021,,Partial ocean or Ocean views are worth the cost.,
781580787,50,Wonderful Paradise,We just returned from a perfect trip to the Four Seasons Manele Bay. The service was over the top with someone always there to help you with anything. All the restaurants were wonderful and the best sandwiches at Views at the golf course.  The visit was a great with no decisions to make just nap and eat great food.,Jan 2021,January 2021,,we had a ground level large room facing the gardens and slight ocean view and close to the pools.,"Portland, Oregon"
781417274,50,Absolutely incredible!,"This resort is insanely amazing. The staff was so professional, courteous, and excited to be with guests. No detail was left unnoticed. Don't get me wrong, it is PRICEY... but they treat you like absolute royalty.",Jan 2021,January 2021,,,
779345495,50,PURE MAGIC!,"I really cannot fault this resort in any way. The property itself is lush and gorgeous, beautifully designed and laid out. The beach is on par with Mauna Kea on the Big Island (my personal favorite). Service is impeccable! Thoughtful and anticipatory, but still authentic and friendly. So many of the staff have worked at the resort for years (20+) that they clearly know the needs of their guests to a tee.  The room product is possibly the most perfect I have seen and experienced. No detail overlooked and underthought.  I think Lanai gets overlooked given its small size, but there is plenty of activity on the island to keep you occupied for a week. We were only there for 3 nights, and just wanted to relax and enjoy the property. We did take the sunset sail, which was lowkey and lovely!  Four Seasons Haulalai is my all-time favorite, but I have to say that FS Lanai gives it a real run for its money. Just as special!",Dec 2020,December 2020,,"I don't think there is a bad room. Given the lush surroundings, I'm sure even the...","Santa Rosa, California"
760732269,50,So beautiful and amazing service.,"For those who are Kamaaina (Hawaii residents), this place is amazing. We can’t go out of state because of quarantine mandates, and this place was a great alternative. We took advantage of a Kamaaina special that included airfare and hotel stay through Four Seasons. They arrange transportation to and from the airport. They have private shuttles for destinations around the island.    The grounds and lobby are amazing. A lot of plants and foliage make it a private paradise (but beware of a few bees and wasps if you are allergic). I don’t think anyone got stung, but it is something to think about.    There are separate pools for families and an adult retreat pool (21 and over only). A short walk to the beach where they have a stand for towels, setups (chairs and umbrellas), and drinks. If you walk further down the beach, there is a stairwell leading to fish ponds. Very slippery so wear rubber reef shoes.    Restaurants are pretty expensive (Nobu, One Forty) but for a quick bite at a more reasonable price there is The Break. But the food quality for all of these is outstanding, and the views are spectacular.    The rooms are so amazingly exquisite. A lot of outlets which are always needed. Control pads all over the room control the light and shades. And there is a iPad mini you can use to explore the amenities, restaurant menus, and communicate with the front desk. The bathroom is wonderful with separate shower and tub, double sinks, and a water closet. Toilet has bidet and warm seat. There is a TV in the bathroom mirror for relaxing in the tub, and a Dyson hair dryer.    We explored the grounds and fed the Koi fish with food from the front desk. The room key is in a silicone wristband so it’s easy to take with you swimming at the pool or beach. Everyone there makes you feel special and it is definitely a first class experience. I hope to go back one day.",Jul 2020,July 2020,Traveled as a couple,,"Mililani, Hawaii"
760523781,50,Beautiful,"Had a great experience at the Four Seasons Resort Lanai. Staff were friendly and helpful, the grounds are beautiful, and we had great food at the restaurants. The two pools are nice but small and it's a short walk to the beach.",Jul 2020,July 2020,,,"Kapolei, Hawaii"
759180925,50,Thank You Four Seasons Lanai,"We decided to celebrate our 20th Wedding Anniversary at the Four Seasons Lanai and it was great decision. We arrived on July 1, 2020 and that was the first day of the re-opening after the Covid close down. The staff did not miss a beat and you could tell they were happy to be back open. First class all the way and the suite and the grounds were incredible. The transportation from Lanai Air to the rides from the bell/valet guys was flawless. We've been to Manele Bay beach before but we've never had the entire beach literally to ourselves. Mark (thank you for your service!) took great care of us at the beach. In this new Covid era, we felt completely comfortable here and of course the Four Seasons adheres to the Covid protocols.",Jul 2020,July 2020,,,"Lahaina, Hawaii"
758604367,50,Heaven,"I stayed at the 4S in Lanai in January 2020 for my 50th birthday. This was a solo trip as I had been there several years before and I had an incredible experience. As a single woman in business, having never found Mr Right, I told myself - when I turn 50 I am going to give myself a huge party even if nobody else does. Well the 4S Lanai was my party for a week!    The room was beautiful as before. After a long 14 hours of travel I arrived in my room and there was a chocolate birthday cake, pineapple and fruit treats and a handwritten note from the manager wishing me happy birthday in Hawaiian and welcoming me. I felt so at home and cared for from the first moment .    I found the spa to be amazing. I had the best facial of my life, The massage was so good I went back for a second session. Dinner at Nobu looking over the Pacific was amazing. The ""sunset cruise"" set up by the hotel concierge was so much more than that. Our trip had spinner dolphins following, or actually leading the boat for aver 40 minutes, pods of whales, and a gorgeous sunset where they played IZs version of ""What a beautiful world"" while we took pictures.    After the sunset cruise experience, there was a local musician playing in the hotel lobby with hula dancers. This was really lovely.    The beach is basically perfect. No big crowds, lots of space. You can go for a hike from the beach if you like to a cliff with hidden secret beaches below. I was fortunate and the weather was great every day.    For people who read negative reviews of this location I can only say - consider the source. This is not a place for partying and night life. It is for luxury and experiencing nature at it's very best. For God's sake, Bill Gates got married here. Think about it.    I am counting my blessings that I was able to enjoy this incredible experience before the virus breakout. I wish every person connected to this hotel the very best and want to thank them from the bottom of my heart. Thank you!!",Jun 2020,January 2020,,,"Boston, Massachusetts"
751095016,50,Wonderful Anniversary Trip,"We spent 6 nights at the Four Seasons Lanai' for our 20th Wedding Anniversary. Our room (Studio Suite) was outstanding. The staff, accommodations, activities and food were the best we have ever experienced at any resort. The staff was very friendly and quick to try to enhance our experience throughout our stay.",Mar 2020,March 2020,,,Pennsylvania
750157551,50,Luxurious vacation,"If you love snorkeling, golf, tennis, delicious food and a caring staff, this is the place for you. We were picked up at the Lana'i airport by a hotel shuttle and for the rest of our trip, everything was taken care of. Snorkels, fins and face masks are free and available at the beach in front of the hotel. The bay is a protected marine preserve so there are many varieties of tropical fish and live coral. There are 4 wonderful restaurants on the property plus poolside service and a restaurant at the Golf Course. We are already making plans to return.",Mar 2020,February 2020,,,"Coronado, California"
750093573,50,Luxurious and Relaxing,"Overall- we loved this hotel. Wife and I were coming from 5 days on the big island where we had done most of our activities (adventurous side). Coming to Lanai- we just wanted to relax. Unfortunately there is no longer a direct from Kona to Lanai so we had to connect in HNL (Lanai air would not pick us up in Kona either even for $$).    We had a chance to visit the lounge in HNL airport at the beginning and end of the trip before long flight home. This was very nice and very unique. Do not know of another property that has an exclusive airport lounge in a major hub like HNL (not like Bora Bora or Maldives, etc). Staff was excellent on both visits and helped expedite check-in, etc. Communication between staff members is seamless and all updated on one main computer system (believe it is Oracle based- go figure).    Upon arriving- we were whisked to the hotel and check-in was prompt. We were in a partial ocean view room which was very nice. The hotel is larger than we expected as it is very long as opposed to high/tall. Our room was a solid 5 minute+ walk to the lobby- which was fine except when forgetting something in the room during the day.    Breakfast was beyond fantastic. We booked with a four seasons preferred partner so that got us daily breakfast (buffet or in-room) + $100 F&B credit. We have stayed at a number of FS properties and love being able to dine for breakfast in the room when there is a nice view such as here. The buffet was so great that we opted to go there physically every morning. Our server (name begins with a D) has been there over 20 years and was wonderful. Morning #1 he recommended we try the macadamia banana nut pancakes (neither my wife nor are ever really eat pancakes). Lets just say we ended up splitting a stack every morning in addition to made-to-order omelettes, smoothie bar, excellent bakery and pastry items (the multigrain and sourdough breads were delicious)- AND a small dim sum selection + poke and sushi (at breakfast?!). I was set on having Poke daily- and with having a little sampler at breakfast each morning brought my daily consumption to 2-3 meals of poke per day.    A couple small hiccups- we were actually upgraded to a better ocean view room on night #2. We sat on our lanai and read our books while waiting for our bags to come. Two hours later they had still not arrived (we were relaxing, not in a rush so not a huge deal...but still...). Roberto- a manager at the front desk more than took care of this for us and made the small but glaring error right in our eyes. Thank you Roberto!    Very windy the last few nights we were there so the sunset sail kept getting canceled sadly. Book this early on in your trip so you at least have a chance of moving it to another night.    Spa was fantastic. Had a couples deep tissue massage one morning. They took us to a couples suite above the spa. Spotless facilities- great steam and sauna and robes (and nice to know the spa facilities are open to guests during their entire stay- not just with spa appointment).    Gym was great. I think 6 peletons- most I have seen in a hotel gym. Very spacious- all brand new equipment kept in great condition and gym was also spotless.    Yoga- we did sunrise morning yoga twice and sunset Yoga once. Sunset with Akiko was great. We did it on the Luau grounds and there were only 4 of us (including my wife and I). Everyone was decently well experienced so Akiko moved the difficulty up a bit and made it more of a workout (she kept saying, ""hold this potition for 10 more seconds and you get another cocktail at dinner!""). She was great and it was a really nice way to wind the evening down before dinner. We did sunrise morning yoga with Raj the next morning (our last). It was raining to we did it on the Yoga studio and it was just my wife and I private class! Raj was great and catered to our skill level so we had a nice hour session with him. Definitely take advantage of the free yoga!    Dinners- Nobu- not much to say. It meets the standard of all the other Nobu's we have been to around the world. We sat at the bar one night and just had sushi and sake which was great. Second night we ordered all our favorites plus some local specialties.    We did not dine for dinner at one forty- we skipped our reservation and order room service and sat on our Lanai which was great. A little windy and buggy but it was worth it for the views.    Malibu farms was great for lunch and drinks everyday.    Go have lunch at the views at the golf course if you have time! The views are amazing and its the best lunch on the island.    Whales and dolphins were everywhere! Migrating whales passed by the shore all day while we watched. Some even coming in very close to shore and putting on breaching shows! Spectacular! A large pod of approx 40 dolphins coming to Manele most mornings. It is illegal to harass any marine mammals in the US so you should keep your distance. The hotel will not give our snorkel gear while the dolphins are there (usually in the mornings) so bring your own. They are in the bay resting from open water and have many young dolphins in the pod. They swim all over the bay with (unfortunately) many hotel guests and locals/tourists with their own snorkel gear chasing after them. I went in the water one day closer to the reef on the far side (great snorkeling) and without needing to chase or harass- the pod swam by me 8 or so times during my hour in the water. Awesome experience.    Hikes- we did the fisherman's trail one morning. Go early! It is beautiful but very hot with sun rising. Bring water too. About 1 hour there and back and follows the cliffs along the golf course.    We also did the hike up to sweetheart rock anther morning. This is a must! so BEAUTIFUL.    All in all amazing trip and we hope to be back in the near future",Mar 2020,February 2020,,,"Boston, Massachusetts"
