reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
787439468,20,"Friendly staff, underwhelming rooms, unhelpful management...done with Bonvoy","We're titanium elite, and since we have more points than we can use these days, we decided to splurge on a 3 night stay at the Ritz. What a disappointment. The rooms were Westin quality at best. We had an issue with our reservation and because we used points for it, we waited over an hour (and practically begged them to help us fix it) before the hotel manager came up with a resolution, which incidentally was the resolution I suggested in the first place. I've been increasingly frustrated with Bonvoy....they make you feel like a second-class citizen when you use points instead of the loyal customer you are. After 15 years with the Marriot card, I'm done. Switching to Capital One and of course, love my amex.",Apr 2021,April 2021,,,"Sudbury, Massachusetts"
786470230,50,Beautiful Hotel!,"Lovely hotel in a good location, quiet neighborhood and a 5 minute walk to the beach. Hotel/restaurant staff, bell services and pool attendants were all very professional and attentive. Our room was an ocean view double bedded suite, full kitchen, and living room overlooking the children’s pool.    Just a beautiful hotel! Highly recommend!",Apr 2021,April 2021,Traveled with family,,"Kingston, Pennsylvania"
786342324,40,Great Escape from COVID-19,"We traveled in March 2021 and truly enjoyed our stay at this property. Myself, my husband, and our 4y/o daughter felt very comfortable, safe, and relaxed here! The family pool was where we spent most of our time and it didn't disappoint. The pool deck staff were friendly, attentive, and very responsive. The pool was heated, had a slide, and provided hours of entertainment for our daughter who loves to swim.    The room was very comfortable and was a 1-bdrm suite complete with a kitchenette, ocean view, and washer/dryer which was nice. The Nespresso coffee maker was delightful and we got a lot of good use out of the amenities there. The room service staff, particularly Rocky and Mariela, were outstanding. They left some candy and books for my daughter unexpectedly which made her vacation! It was a really kind gesture and we were appreciative.    The location of this hotel is incredible--lots of great food options within walking distance. It's also across from a beautiful park and just a few minutes walk to the beach. We loved the market that was attached to the hotel--the food was delicious and very affordable. It made our lunches and dinners quite easy as we were adjusting to the time difference and didn't want to rely too heavily on reservations...especially with a young child.    We are experienced travelers and this was definitely a memorable stay, especially within the context of the pandemic. As an Infectious Diseases specialist, I was pleased to see the way in which the property handled masking and mitigation efforts! Thank you!",Apr 2021,March 2021,,,"Chicago, Illinois"
786121857,30,"Lovely resort, Great staff, but some serious issues which resulted in an injury","I booked our stay via AMEX Platinum and from my recollection, the room pic online had a table with four chairs. However, upon check-in we found out our room did NOT have a table, which was not very convenient when traveling with 4 people (myself, husband and our two kids). The front desk agent named Ward (at check-in) was very kind and promised he would continue to look for an option for us or move room (he did mention the hotel was nearly fully booked), however we never heard back from him and when I checked with the front desk a couple more times, I did feel like I was getting the runaround. However, the room itself was nice and clean, but did lack lighting. With only table/floor lamps it seemed dark in the bedroom area and recessed lighting would have been helpful.    The king bed was a very big issue. The actual mattress was two twin beds pushed together--seemed odd, king mattresses that we have had (even our own bed at home) never were twins pushed together. But the worst was the mattresses did not fit properly on the wooden bed frame/base, which left several inches of space being exposed on all 3 sides that we could see (base, left and right) frame. Basically the two twins were too small for the king bed frame.    On the first or second night, I smacked my shin into the very hardwood bed frame which left a big bruise. And on our 3rd night our son (8) was watching t.v. at the end of the bed, laying across the bed horizontally facing the TV, he slipped and when he fell due to the exposed bed frame, while he fell, his head smacked on the wooden frame vs just sliding down the to floor/carpet. Now, he's 8 yrs old, a strong boy who's 4.5"" tall, he's not a small sized kid and he was crying, which he rarely cries when he gets hurt. We were rushing to dinner reservations for our oldest son's birthday with family so we reported the incident the next morning. Our son did not seem to have a concussion and there was no cut, vomiting or dizziness, but throughout the night he said his head hurt and he had a headache. Now, 4 days later and we are back home, he is still complaining of a sore/tender spot on his head and we plan to call his Doc, if it continues tomorrow. When we reported this incident to the front desk agent Debbie she was very helpful and did report to the manager Mary Jane, who called up to our room, was very thoughtful and sent a claims/security person to take a report.    I would also like to comment on the restaurant situation, the lack of room service was a pain (we fully understand the changes due to covid) but the hotel still has onsite dining and valet (valet being a very a welcome change from our first hotel), so I'm not sure why room service could not be done safely with minimal contact. Also, each morning at breakfast the staff was always super kind. Summer was our server and I forgot the person getting drinks but she was very kind and helpful as well. But the issue is, naturally it gets busy in the morning and the lack of staffing was very evident. In fact we called down one morning to order take out and tried calling 3 times, to no answer. I asked the front desk and they said they have a message left for the restaurant to call us, and I don't think a call was every made. My husband finally just went down to order takeout in person and he noted he had to wait 10 minutes before someone was even at the podium and there were also 2 parties in front of him waiting. When we returned to the hotel 30 mins later after a quick errand, my husband went to the restaurant to collect our order which he still had to wait for. It was a fairly simple order of eggs, chicken sausage, and an english muffin. Hardly something you would think would take nearly 50 minutes to make. My thought is this.....we know Covid has drastically changed everything and in fact this was our first trip in over a year in a half. But why book a hotel that is very busy with what seemed like limited staff? We've stayed at Ritz-Carltons in the past in Asia and the US, and hotels from Hyatt Place (moderately priced) to the Four Seasons and for the service provided at the Ritz, for us, it seemed less than 5 star.      The room was very pretty, well cleaned, a stunning ocean view and a lovely bathroom (but like one review I saw, the shower and glass partition did leave a lot of water on the floor. But the shower pressure for was great. There was a very nice Easter Basket left at our door for our son, which was a nice surprise on Easter morning. The staff was was very kind, and always apologized for any problems, but why should they be apologizing......there should be very minimal if any problems with service at a resort with The Ritz-Carlton name (price). Maybe things were a tad different since this is a Ritz Carlton Residences, or Covid, or maybe a combo of both, but the king bed setup definitely isn't due to Covid and should immediately be addressed.",Apr 2021,April 2021,,Best to call to confirm room setup if concerned and ask about king bed situation.,"Bloomfield Hills, Michigan"
784479257,10,Wow,We are actually still in the hotel. The main reason for posting a review before our stay is not even complete is in the hope that someone in management actually reads the reviews as they do not ever answer the phone. After calling 4 or 5 times unable to get anyone at the front desk we became frustrated and gave up.    Homeless people in the park adjacent to the entrance made coming back from dinner a little scary. Especially with no security and only one employee around intermittently.    I called ahead as it was our anniversary and they were supposed to do something special. NOTHING HAPPENED Needless to say it was very disappointing.    In the morning I went to order room service for my wife and after spending 15 minutes trying to get someone and getting the voicemail for security I finally got someone who said they are not offering it currently.    When researching where to stay I felt the Ritz Carlton would be the best. I couldn’t be more wrong. For the price it is the biggest mistake I have ever made traveling.,Mar 2021,March 2021,Traveled as a couple,,
783745965,40,Not as good as expected,"Was really looking forward to staying here as I'm a loyal Marriott fan and the Ritz is supposed to be one of their elite properties. The staff was outstanding, from the valet to the front desk. The room was a deluxe ocean view with a living room, bedroom, kitchenette and washer/dryer. The security at the hotel is awesome as the elevators all require a room key. Sushi sho (make reservations early) is THE best sushi restaurant in Hawaii. Pricey but totally worth it. Now for the bad, we booked a room with a king sized bed but found out on night one that they took two twins and pushed them together. No matter what we did, the two mattresses wouldn't stay together, creating a gap in the middle. The mattress itself was extremely saggy and would push you towards towards gap in the middle. We choose not to change rooms as we had already unpacked and didn't want to deal with the hassle. The other issue was the Espresso machine. It was free and came with four pods (awesome) but the cups weren't big enough for a single serving. Found out the hard way when I started the machine, walked away and found coffee all over the counter. The shower design was also interesting as it was impossible to shower without water getting all over the floor. For the price we paid, I'd choose another property in Waikiki.",Feb 2021,February 2021,Traveled as a couple,,United States
783580776,50,Ideal place to stay for COVID times,"This hotel is perfectly suited for those looking for a vacation with pandemic precautions in mind.  -spacious units. In general, rooms in Waikiki are small. Not so here. The deluxe suite had a great deal of space with separate bedroom, dining area for 4, desk for working or virtual class.  -full kitchen and dining area. If you’re looking to avoid indoor dining, these amenities become indispensable. Honolulu has started to allow reduced capacity indoor dining but we elected to take advantage of the robust takeout scene. It was so nice to bring it to our unit to enjoy.  -hotel restaurants are all outdoor (except for Sushi Sho) which has amazing takeout options  -in unit washer dryer. Huge bonus.  -large pool areas. The adult pool was long enough to do laps in. The family pool has two sides and were great for distancing. Both have plenty of deck space, chairs, and cabanas to make it feel private and safe.  -close to Ft. derussy beach. Quiet stretch of beach a short walk from the hotel through a pleasant park. For snorkeling, we rented gear and drove around the island.  On top of the above, there’s the outstanding hospitality and service of the valets, housekeeping staff, and others. First rate. In spite of the pandemic, this is still the place to come for pampering, a great food scene, Hawaiian beaches plus fantastic hotel pools, and overall rejuvenation.",Feb 2021,February 2021,Traveled with family,,"San Francisco, California"
782898425,50,Great stay during COVID-19. The luxury hotel experience in Waikiki,"I stayed a total of 5 nights, 6 days at the Ritz-Carlton Residences. Got upgraded to a one bedroom corner view as a courtesy despite it being available only for Marriott Bonvoy Titanium and Ambassadors. I also got a free tote and two nut leis waiting in my room when checking in. I also got a free bottle of Sparkling wine to celebrate a birthday.    They clean everything and take COVID protocols very seriously.  - Enough Elevators to socially distance all the time (aka ride alone)  - Hand Sanitizer everywhere (that clearly has enough alcohol content because it smells like tequila).  - All staff wear masks at all times  - Disinfect all high touch points like elevator buttons  - Housekeeping works doubly hard to disinfect your room and surfaces    Pros:    - If you can stay in the new building (which we did), the rooms are larger and more updated. The building itself is very modern in the hallways as well.  - Comes with a dishwasher and in unit washer and dryer (which was tremendously helpful if you went to the beach).  - Housekeeping does an excellent job of cleaning everything (scheduled either 9-12, 12-3, 3-6).  - Two infinity pools (one adult and one family), two hot tubs (adult side)  - They leave umbrellas out for when it rains so you don't walk out unprepared  - Concierge provides beach towels (just ask)  - Electronic Toto Bidet in the bathroom  - They provide you with a ton of water bottles (more if you ask), additional towels or pillows (if needed) etc.    So-so  - Pool staff can be attentive at the right hours, but sometimes can take a while to come back with a drink or water (literally 10+ minutes).  - Bidet automatically triggers/activates it's mist spray on the bowl (even when you aren't using it), which started to become an annoyance in the room  - Laundry machine can be extremely loud when it's being used    Cons  - No room service during COVID-19 (they aren't even allowed to leave food outside your room for you to pick it up)  - No spa service available during COVID-19 (understandable)  - Software on TV/remote for TV is slow and unresponsive making browsing a drag. There's only Netflix and YouTube available for internet TV on the TV. Sometimes pressing the power button will turn on both TVs in the room because they likely share the same infrared receiver    Highly recommend! The Valet, House Keeping, Front Desk, and Wait Staff were all incredibly friendly and helpful. One of the top Ritz I have stayed at.",Feb 2021,February 2021,,Get the newer tower (rooms that start with D).,"New York City, New York"
781214776,50,Highlife Living in Waikiki,"This is a very interesting hotel with private ownerships. It appears that each unit is individually owned but rented and managed by Ritz Carlton.    I booked a corner room with ocean view. The description is actually quite misleading since this corner unit only has partial ocean view and mostly just city views. It’s not too bad since the size is slightly bigger than comparable ocean view rooms. It has a mini kitchen with a cook top and a microwave/oven combo so we were able to make some simple meals like breakfasts. The biggest draw to us is the fact that the unit has fully functional washer and dryer. With the weather in Oahu having a constant supply of fresh clothes is definitely required and welcomed.    The staff is extremely polite and accommodating. We asked for some cooking oil and they were able to acquire from the restaurant downstairs. The house keeping staff is also incredible. One day they noticed we were low on toothpaste and left a new one for us to use. That was a very heart warming touch!    The location is also very good but it isn’t beach front. We made use of the parking garage just across the street since the hotel does not allow self parking and we did not feel safe with valet when there is a pandemic going on. As a side bonus, the rate for parking in the garage across the street is 24 dollars per day as opposed to 40 from the ritz.    This is a well run place and definitely worth checking out. We will likely be coming back for our future getaways.",Jan 2021,December 2020,Traveled as a couple,,"Bellevue, Washington"
780793819,50,Excellent in-town option,"Stayed here overnighting in Honolulu and way back from Maui. Our family didn't want more beach, so we chose this option. Great pools and easy restaurant options for breakfast/lunch is what we were looking for, and they delivered on that. Service and staff were also excellent - reminded me more of an international property than a domestic property in terms of level of service.    Wasn't as relevant for our stay, but the kitchen-ette setup in the room would be very helpful for families.",Jan 2021,January 2021,,,Dallas TX
778524414,10,Covered in bites!!,We are leaving such a low rating on the hotel as for what happened when we stayed there. We booked a week at the Ritz Carlton residencies Waikiki and were having a great experience until one night we woke up with a ton of bug bites. We noticed previously that we had bites but we thought they might have been due to us going out to the beach. Thursday night we stayed in and Friday morning we woke up covered in bites(will attach photos) our original thought was bed bugs so we went down to the lobby and spoke to the wonderful front desk associate who showed concern and called her front desk manager. The manager came and listened to us and gave us itching cream for the bites and then asked us if we had been out because the bites did not look like bed bug bites. In the mean time they moved our room and we asked if they could wash our clothes. Going back to the room to gather up our clothes we found a bug dead on the bed. We showed the manager and she said they would look deeper into what type of bug it was. It turns out that the bug came from the $155 flower bouquet I ordered to surprise my girlfriend with through the hotel. The bugs had gotten on the bed and bitten us multiple times. This whole ordeal ruined our day and caused us to have terrible bites. The clothes that were washed were not delivered to our new room until 8pm in which we had to miss our dinner reservations. Essentially we lost an entire day of our vacation. I’m leaving such a low review because I ordered these flowers through the hotel and pay a huge up charge for them as well so I assume they should not come infested with bugs. We kept trying to get in touch with the general manager but we just kept hearing that he was in a meeting and the message would be relayed. The average night here is $525 and we paid that to get bitten all over by bugs do to them giving us bad flowers. Truthfully we’re not very happy with how we were treated and were thinking about extending our stay but will for sure be moving to different accommodations. The staff is great but this whole situation ruined our trip and we will not be coming back here. Photos will be attached.,Dec 2020,December 2020,Traveled as a couple,,
778379493,50,Top Notch Staff & Hotel,"Arrived at the ritz during the COVID reopening phase in Nov 2020. Resort & city were pretty empty which I enjoyed. We had a 1 bedroom suite which was well laid out with nice ocean views from the 30th floor. The hotel is a good distance from the beach but you still get an amazing view depending on the room you are in. Only small issues with the room were that the Bedroom bathroom doesn’t come with a door and living room coffee table had stains on it from previous stays. Something I wasn’t expecting but nothing major.    I would like to compliment and highlight the great staff at the Ritz Carlton Honolulu. I visited the property recently to celebrate my partners birthday and was blown away from the service the staff gave me from start to finish. Angelina Yick went above and beyond to help surprise my partner for her birthday. she was in communication with me before my arrival to set up decorations, cake flowers etc for a surprise arrival. She was amazing and i am very thankful for the way she displayed the willingness to raise the bar for customer service. Jason who I believe is a director of the property was outgoing and nice as he helped us upon arrival. Mary Jane who checked us in was amazing and gave us great tips and displayed real passion for the ritz brand. All of the Valet members were 5 Star, upon arriving they all wished my partner Happy birthday and knew our names before even checking in. Ryan in Valet was great and always went above and beyond for me during our interactions. His work ethic and customer service skills are unmatched. The staff is the #1 reason why I will be back to this wonderful property very soon!",Dec 2020,November 2020,Traveled as a couple,,"Las Vegas, Nevada"
777302080,50,First Class Operation,"We arrived on the second day after the RC Waikiki reopened - even greeted by the highly professional and gracious General Manager Doug Chang. It set the tone for the visit. Despite the constraints of COVID-limited operations, the RC Waikiki team did an excellent job - including handling our in-room quarantine status the first two days of travels as we waited 84 hours for our “24 hour” COVID test from CVS(!)    We were initially booked at the Four Seasons Ko Olina, where we had stayed previously (and really enjoyed), but their reopening date was pushed to late November. This was our first time at this RC.    Despite the Waikiki location, this property feels more like a boutique (the low occupancy during our stay also contributed to this). The on-site restaurants are excellent, but hours of operations are spotty during these early days and there is no great place to grab a casual lunch on property. (Tommy Bahama’s across the street is good for lunch.) The ABC Hawaii Country Store on property is a lifeline for snacks and breakfast...w/a surprisingly good red wine selection.)    Our room (Grand Ocean View Suite) was lovely - roomy, elegantly designed in minimalist fashion. Everything worked.    Despite the Spa and Shop closure (again, COVID), the staff grabbed a few items for us.    Things to consider: This is a Waikiki location, so very much the urban Hawaiian experience. If you want to wake up to the sounds of the ocean, this is not the place. Beach is an easy four block walk, not just an elevator ride.    Views to the ocean are unobstructed, but higher floors actually highlight the buildings around the property (including the very convenient - and visible - Post Office). I think the views from lower floors maybe a bit better, but may add to street noise (and there is plenty).    If you are a sun worshiper, the afternoons on your balcony or by the pools are for you - lots and lots of direct sun.    Be aware that during these early days of reopening, much is not open on the Islands; hotels, restaurants and even state parks like Diamond Head and Hanauma Bay are closed. Now is a good time to come if you are a Hawaii regular want to chill and get some some sun before you are snowed out at home. Not the time to come for your first Hawaii experience - you’ll miss too much. While foot traffic along Waikiki’s shopping district was eerily and unsettlingly quiet the first week, it did pick up a bit towards the end of our trip.    Also, know that Hawaii is serious about mask wearing and having an approved COVID test. If you don’t have all your pre-paperwork done properly, including your COVID test, you will not be able to rent a car or even technically leave your room - so plan ahead. Regardless, plan on 60-90 minutes to get out of the airport.    We thank Doug and the team at the RC Waikiki. They did a great job under trying circumstances. Well done. While not our usual Hawaii trip, we are glad we went.",Nov 2020,November 2020,Traveled as a couple,,"Washington DC, District of Columbia"
776004931,50,Great place run by good people,"We stayed here right after Hawaii re-opened and couldn't have been happier with the staff or the facility. Debbie was great at the front desk and the restaurant staff was excellent as well (plus great food). We stayed with a 2 year old and they went above and beyond, arranging a reasonably priced upgraded room which was much easier for us with the baby.",Oct 2020,October 2020,,,"Beijing, China"
771878178,50,Fantastic staff put together by manager David Chang,"Absolutely the friendliest, most guest centered hotel we have ever visited. We were celebrating our 50th wedding anniversary and they treated us like Family. Superb location with wonderful Waikiki views. Mahalo to all .",Sep 2020,November 2019,,,
759162366,50,great location and wonderful stay,"we love the room setting which is perfect when you travel as a family. We had a room where there was a divider between sofa/TV area and the king bed, this definitely make it comfortable for both parents and kids. In room washing machine/dryer is great and time saving. Patio and view is fantastic. The hotel location is the best ever, you'd have Chanel at the corner:)  The in-hotel dining doesn't have much choices but there are tons of restaurants in Waikiki. The restaurant has nice decor though, i wish they offer afternoon tea choices. The pool is small but good for little kid/babies. Pool side food is good, but I recall there was only 1 waitress working so the wait was a bit long, hope they can put more staff when the pool gets busier.",Jul 2020,August 2019,,,"San Francisco, California"
752622083,50,Amazing Accommodations & Lovely View,"🌺Aloha spirit🌺 was felt from arrival to checkout (could easily have stayed longer....really did not want to depart). My spouse and I enjoyed a relaxing 3 night stay before traveling to NZ & AS. We were greeted by smiling & friendly staff who were so helpful and welcoming. Our 1BR/1B condo was modern and comfy with a great view from small balcony. Security was smooth and elevator could drop you off straight to street level. Great walking spot to wonderful restaurants, beach and high end shops. Everyone was helpful with directions or suggestions, especially Maria @ reception, exceptional service & fun with a pleasant attitude.",Apr 2020,January 2020,Traveled as a couple,,"Venice, Florida"
752019999,50,Short but excellent stay,"I stayed here briefly on a stopover before a trip with friends. Everything is mostly to the standard you would expect at a Ritz-Carlton property throughout. The location is not beachfront but still has nice views and is an easy walk to the main roads and luxury shopping. Check in was easy and very friendly concierge. The suites are geared for longer stays with kitchenettes; spacious and bathrooms are large, high tech and functional. Lots of little details at this property elevate it to a higher level, from the hotel whisking you directly to your floor, to the welcome drink and personalized check in service, to the room amenities and little welcome gifts. Not much time to experience the property as a whole but the infinity pool was perfect for an evening swim-my only comment would be there was no attendant on at that point and there was a number of wet towels that had been discarded around the deck. Gym was clean, spacious, and had all the equipment you could need. Would definitely return for a longer stay next time.",Mar 2020,March 2020,,,Canada
751856787,50,It's the staff that makes this place so wonderful,"Unfortunately, we had to leave early due to Covid-19. We were having an amazing time at a most wonderful hotel. The staff, led by Caroline Grass, is what makes this hotel so special. Caroline could not have been more helpful or caring and her skills dealing with guests are unparalleled. We travel extensively and she is the best among the best. We would return just because of her --- even if the hotel were not such a lovely property.    The location is terrific, there is an adults only pool, and the elevators operate on a unique system so you almost never have to wait and they are never crowded with people. A great place to stay",Mar 2020,March 2020,,,vancouver island
751346472,50,2nd Time and Still Can't Be Beat!,"My family and I stayed at the RC AGAIN and thanks to GM Douglas Chang, Caroline and the rest of his staff, I am ""wowed"" every time! Service exceptional, Rooms clean, Valet always available, Food fresh, and so on and so on! We requested a room w/ good views of HHVs Friday night fireworks and they happily obliged. We mentioned it was my husband's birthday and they went out of their way w/ balloons and gifts! Top notch personalized service with a smile.",Mar 2020,March 2020,,,"Los Angeles, California"
751223553,50,BEST LUXURY PROPERTY IN WAIKIKI BAR NONE,"The property is the best in Waikiki. A relatively new hotel the location, rooms, grounds, pool and the service staff are impeccable. Everything you would expect at a Ritz Carlton but this one is above the one in Maui by far. I live in Waikiki so I have been to most of the properties over the years. Chris in the Valet was particularly fantastic packing our vehicle for the next destination!",Mar 2020,March 2020,,You want an ocean facing room,"Waikiki, Hawaii"
750982618,50,Great Amenities & Service,"Great location a few minutes walking from several different beach areas. As well, lots of eateries and shopping nearby. We really enjoyed the kitchen and washer/dryer amenities in the room. The only thing I would change would be to add a rental car next time. Lots of great beaches nearby without the crowds.",Mar 2020,March 2020,,,medellin
750803383,50,Very nice,This is our second time staying here. The 1st time there was only one tower and only one pool. We stayed in the second tower this trip and it has a pool too. The tower one pool is an adult pool only so this is great if you want a quiet pool. Just get there early as there is not many chairs. The rooms are nice and modern and the beds are so soft. The staff at the pool were lovely and are at your beckon call. We only stayed for 3 nights but the staff gave us gifts and a card for appreciation of interacting with them at the pool. Such nice men. Hope to make it back there again.,Mar 2020,February 2020,Traveled as a couple,,"Delta, Canada"
750344121,50,World Class Service,"The Ritz Carlton Gold Standards are alive and well at this property. What an amazing experience we had over our brief stay. From the moment we arrived in the wee hours after a long flight delay and without my luggage, Mr. Ho at the front desk made every effort to turnaround the events.    Mr. Ho’s warm welcome followed up by an amazing birthday surprise of a handwritten note (!!) along with some delicious birthday treats was such an unexpected delight. Kudos to him and the entire front desk for realizing the smallest gesture goes a long way when a trip has an auspicious start.    As for the property, it is everything you expect at a Ritz Carlton and more. This property has residences and the space delivers on every point. Beautifully styled accommodation, well-appointed bathrooms, gorgeous kitchen, a bed so comfortable you want to pack it and take it with you, and extra space to make it feel like a home vs a hotel room.    The location is tucked away from the hustle bustle but still right in the middle of all the shopping, dining, etc you expect in Waikiki. Plus, the view from our room did not disappoint.    The infinity pool is a sight – there’s a family pool and an adults only pool to suit whatever works for your stay.    Quiora was the perfect dining option for sunset cocktails and light bites. And, Dean and Deluca is onsite for all your coffee, dessert, grab & go needs. Personally, the in-room nespresso machine is all I need but the D & D brekkie is a nice option.    Kudos to the team at this property, the level of care and attention to detail is everything the Ritz Carlton Gold Standards promise. To Mr. Ho at the front desk and to Mary Jane who oversees the front of house, you have my heartfelt gratitude for an amazing stay. See you next time!",Mar 2020,March 2020,,,"Bend, Oregon"
749240598,50,Fabulous,"Can’t say enough about this place. Staff WONDERFUL, room WONDERFUL, cleanliness, WONDERFUL . AN EXCELLENT place to stay if your in Hawaii.... couldn’t of made our anniversary any better... Great job to all....",Mar 2020,March 2020,,Room E1907 beautiful ocean front...,"Lancaster, Pennsylvania"
748601857,50,Fabulous holiday stay!!,"First time staying at the Ritz and we had a fabulous time over the December holidays. The place has such a nice, luxurious vibe from the valet, service, and extremely friendly staff. We were upgraded to a lovely Deluxe Ocean View Suite. The room was spacious with washer/dryer, dining table, full refrigerator, dish washer, balcony, 2 TVs, and a nice balcony with a gorgeous view of the ocean made it super special. The pool was small but fun nonetheless. It felt like a nice luxurious apartment stay. The convenience of being right in Waikiki is great with shops and dining are right there.",Mar 2020,December 2019,Traveled with family,,"Los Angeles, California"
748547473,50,The Ritz is Ritzy,"This is a great overall property. The views on the high floors are special. We loved our room which was a two room suite on the 27th floor. The small kitchen area was perfect to be self sufficient when needed. The service was exceptional at times and under whelming at other times. Crystal from the concierge desk was outstanding and made our stay very enjoyable. The breakfast and bar servers were OK not great. Cold espresso served in a cup with lipstick on it, an awkward conversation about including gratuity on over charge was a bit odd. It didnt hit me until later why a hotel like the Ritz would do this. Having traveled to many Asian countries I realized many folks dont tip at all and they probably include the gratuity so that they dont get stiffed. I consider myself a great tipper always a minimum of 20% when I get even good service. I like to tip big early in the stay so that folks remember and the service gts better as the stay moves along. Adding 18% automatically makes for an awkward feeling...do I give them the extra $5 or $7 I normally would or leave it alone?? Will they even remember??? I am not a fan of this approach however I understand it. We would have loved to have been able to eat at Sushisho however we were told there was no chance of getting a table. This is another one of those policies that high end hotels should do a better job managing. If we are dropping $1000 a night on a room the hotel should have some availability at its restaurant for guests staying there and we should not be locked out of any chance for a table during a week long stay. I would definitely stay here again for the view, location and concierge service. Visitors should know this seems to be a very asian oriented and focused hotel which makes for interesting elevator rides.",Mar 2020,February 2020,,"All rooms face the ocean which is a big bonus, select a high floor for the best views.","Scottsdale, Arizona"
748228051,40,Another excellent Ritz Carleton experience,"Came for five nights for our 30th anniversary after staying at other RC properties and throughly enjoying them.  The same impeccable and gracious service we received at other RC was experienced at the Waikiki RC starting from the first step onto the properties grounds. We were greeted warmly and the check in smooth. Nice ocean view in Ewa tower (there are two towers and believe the Diamond tower newer). Rooms are very clean, bed super comfortable and loved the kitchen and laundry facilities in the suite. Used the modest size pools and gym frequently as beach is a bit of a walk but pools do not get sunshine till 11:30. Carpet in rooms a little tired but nice having two flat screen TVs with a privacy screen between sitting area and bed. Lots of shops and restaurants close to RC.",Feb 2020,February 2020,Traveled with family,,"Toronto, Canada"
747658854,50,Unforgettable stay,"We planned this trip for my fiance and i months in advance wanting this trip to be as perfect as possible knowing this may be our once in a lifetime chance to stay at a ritz carlton in hawaii, due to my fiance’s health conditions.  This trip was a stretch for us. No regrets there.    This trip was unforgettable! as soon as we arrived we met Simone.  She managed to make us feel at home instantly from the leis to her company to the lobby floor, her warmth and genuine care for us was undeniable.  We want to thank Simone from the bottom of our hearts for everything she did for us during our stay there.    She surprised me with my favorite drawings from an artist from hawaii in with other goodies in a basket , and my fiance a simple key chain with both our names engraved on it, reminding us of our stay here. Aside from the property being breath taking , Simone showered us with love, we felt taken care like no other places weve been to, her presence, kindness, devotion and huge heart really will stay with us everytime we talk about the ritz carlton or Hawaii.  I cried leaving the property!!!    We loved Hawaii already but we loved Simone at the ritz carlton more and we highly recommend anyone who comes to the hotel to meet her.",Feb 2020,January 2020,Traveled as a couple,,"Bussy St Georges, France"
747402325,50,Wonderful Property - Delightful and Tranquil,"Spent a long leisurely weekend at the Ritz-Carlton Residences. The suite was gorgeously appointed and the view off of the balcony was spectacular. Make sure to take a bath in the soaking tub! You could see the nightly fireworks show from the nearby Hilton Hawaiian Village. The service is impeccable and every single RC employee was friendly, gracious, and willing to help. Such an amazing bonus to have in room laundry, full size refrigerator, and Nespresso machines! Spent a nice afternoon in a cabana - get the garlic fries! The infinity pool was gorgeous and had a spectacular view. The only drawback is the distance from the beach...Everything else was wonderful!",Feb 2020,February 2020,,,"Los Angeles, California"
747394363,50,Thank you Simone,Went to this hotel on a solo trip with no plans. Stayed in this awesome place and it was just an amazing experience in heart warming environment.  The place was clean very comfortable and the view out the window was just wow..  Been welcomed by this very kind lady Simone we spoke in English first but she can also speak so many other including Chinese Mandarin and Japanese my two languages and it made me feel home right away.  Extremely surprise buy her professional service and friendly at the same time which made me feel like I wasn't traveling alone as she would always have my back.  I highly recommend this place whenever you visit Hawaii and highly recommend Simone s service.,Feb 2020,February 2020,Traveled solo,,
746415665,50,2 bedroom suite upper floor,Two couples truly enjoyed our stay. Great view of the beach and had breakfast on the deck three of the four days there and cocktails at sunset. The two restaurants had very good service and exceptional food. We were with old friends that live in Kauai and we used this as a base to visit the museums in Honolulu. It's a ten to 15 minute walk to the beach. Kitchen is a plus for families but if you want the beach this is not the place.,Feb 2020,January 2020,,Ask for a high floor with a beach view and see if you can get breakfast included.,"Incline Village, Nevada"
745106041,30,Not My Top Choice,"First, the pluses: excellent service, pristine cleanliness, nice accommodations, and an amazingly comfortable bed.    The negatives: a less-than-stellar location at the far west end of Kalakaua Avenue and a half mile or so from the beach. And being right on Kalakaua, it can be noisy with the traffic below.    Other negatives: two overcrowded and modest pools, a passable but not great gym, and a very expensive restaurant onsite.    All in all, it was just fine, but we won't be back.",Feb 2020,January 2020,,,"San Francisco, California"
