reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
696694559,50,"Beautiful, amazing resort with a caveat","Recently spent four nights at the Four Seasons. The place is absolutely gorgeous, the service impeccable, and we thoroughly enjoyed it. Would give readers one word of warning, however. I originally booked via the Four Seasons website for an oceanfront room. We had stayed here once before perhaps 10 years ago and wanted the best room. Their website describes these rooms as mostly upstairs in the very front on the beach. It was quite expensive, but that wasn't a worry. We were flying into Honolulu and then on to Kona the next day and I didn't make these flight reservations until about a month later. After booking the flights the Hawaiian Airlines website asked if I would like to book a room. Well I looked it up, and the exact same room (with an $100 nightly resort credit) was available for around 20 - 25% less, including airfare. I thought this was great so I went and cancelled through Four Seasons and rebooked through Hawaiian Airlines. What a smart shopper I am! When we arrived at the Four Seasons and were taken to our room, it was downstairs and pretty close to the ocean, but the foliage was so overgrown that we could barely see the water. The gentleman checking me in was named Will and he ended up giving us a suite (for a small additional fee). He was great and they even cut all the foliage around that room the next day. I really have nothing bad to say about this resort but that I strongly suspect if you pay Hawaiian Airlines prices you may not get the best room.",Aug 2019,July 2019,,,"San Antonio, TX"
696674556,50,A special place,"This is perhaps one of the most beautiful places on earth. From the green sea turtles that come to rest on the beach to the magnificent sunsets viewed from the bar, to the kid friendly yet adult indulgent options, this is our favorite resort. Great restaurants on property make it easy to stay put.",Aug 2019,July 2019,Traveled with family,,"Alpine, New Jersey"
695560936,50,Stunning location and a wonderful relaxing tone,"Once on the property the rest of the world melts away. This is a special location with a wonderful family inclusive feel. We took advantage of the spa and chefs’ tasting dinner and both were lovely. King’s Pond was a special treat for us; being less adventurous snorkelers, the 4000 fish within the safety of the pond allowed us to enjoy while being relaxed. It was our Anniversary trip and to help us celebrate we were treated to an upgraded room and a bottle of bubbly. If you have the opportunity to spend any time here, do so. The staff is welcoming, the views are stunning and food is grand.",Aug 2019,July 2019,Traveled as a couple,,"Toronto, Canada"
695076026,50,This is written by a 12 year old.,"No doubt, I would give this resort a five star rating. There are so many fun things to do for kids and adults. In this review, I will tell you about some of the aspects of the resort.    Restaurants: Our family went to four restaurants in all. We, first, went to Beach Tree. The lunch menu looks amazing and I would recommend it for lunch, but the menu was a little limited for dinner. We didn't enjoy that dinner as much as the others. We loved the Ulu restaurant. The sushi is amazing, and the desserts are also very good. The Hualalai Grille was my favorite restaurant. The steak was amazing and so was the fish. Our family liked to watch the golfers on the course. Some people are very good at golf, others need some work:). The last restaurant is the most underrated place on the resort. It is called The Residents. The food is amazing. The view is amazing. The dessert is the best I have ever had. The restaurants are SO good.    Pool and Ocean: Our family spent the most time at the quiet pool. I enjoyed reading on the edge of the pool. I recommend going snorkeling in the ocean just right in front of the resort. We saw three turtles, hundreds of little fish on the surface of the water, and some rainbow fish. You can also use King's Pond to snorkel. There is a spotted eagle ray in there. On week days, you can sign up to feed it.    All in all, this resort is great for kids and adults. The restaurants are amazing and there are so many things to do.",Aug 2019,July 2019,Traveled with family,Get a lower level room.,"Indianapolis, Indiana"
693268763,50,Great Vacation Resort,"Great place to vacation. People are very kind and humble. Amenities are very clean and up to date.    Restaurants have great food options. Adult pool is very quiet and peaceful. Employees constantly walk by and provide you with iced water. So attentive that when ice melts, they empty your cup and provide you with cold ice water.    Took a gold lesson with a pro which was great. Took a lesson with Gene and learned so much. He was very helpful and a great trainer.    Tennis club was staffed with the best employees. They were all very friendly and helpful.    Work out facilities were clean and updated with great machines.",Jul 2019,July 2019,Traveled as a couple,,"Island of Hawaii, Hawaii"
691517436,50,Incredible Place,"We’ve been coming to the Big Island for a long time, my wife is from there originally. We’ve stayed at every hotel on the Kohala coast. The Four Seasons Hualalai is easily the best hotel on the island, and has to be one of the best in the world.    One reason it’s so great is there is plenty of everything. At other beach hotels like this I always feel the need to rush to get a great spot at the beach, or by the pool, or to get a great table at a restaurant. This isn’t so here... I can totally relax knowing that whenever I show up there will be a great spot for us. I’m not sure what the occupancy was, there were certainly lots of people there, but every time we left our room we it was a total pleasure to use the amenities.    The staff was also awesome. Everybody was incredibly personable, they’re obviously encouraged to get to know the guests and I really like that. My wife knew on of the employees from school and he raved about what a great place it is to work and how he couldn’t imaging working anywhere else. I have in-laws that have worked at other hotels on the island, and they definitely don’t feel that way! The staff loving where they work really shows and makes it so much more of a pleasurable experience.    We can’t wait to go back!",Jul 2019,July 2019,Traveled as a couple,,Riverside
691204966,40,Sliding,"My family and I have been going to Hualalai every year for many years and it is slipping.    Either mgmt is going to step up and take care to keep the good staff, and pay a lot more attention to the details that differentiate a luxury property from others - or this is the new Mauna Lani or Mauna Kea - great in its day but those days were in the distant past.    The prices are ridiculous and that is fine - but the service quality and attention to detail must improve. I think it is all on the mgmt.    From silly pool policies with seating and holds to dirty bathrooms - to understaffed pools - none of this is hard. But instead of cranking up prices again - how about make some needed improvements?    The new pool deck is great. The new general store is great and well-run    The restaurants are tired. The menus are tired. The Beach Tree menu is stale. The grille. Ulu. No fresh local nor organic anything. Name one healthy option in property?    $48 for Ulu breakfast?  Clean the Seashell pool bathrooms every 2 hours? The Beach Tree every 3? Hire a second bartender so drinks comes out quicker.    There are great people on property - Robyn at kids club, Ashley in the poolside stand, even Darren the food runner. Michelle in the store. Nice people. Familiar faces. They make the experience better. Keep them. Turnover hurts. Familiar faces bring people back.    The grounds are always great. So you are starting on third base. Stop screwing up the simple stuff.    The resort was pretty empty this early July. And if the prices stay high and the service quality keeps sliding it will be down from here and frankly I do not mind 60-70%  occupancy as it’s quieter and more dinner avails:)",Jul 2019,July 2019,Traveled with family,,"Newport Beach, California"
691185060,30,Where is the bartender ?,"Great property. You better be rich to enjoy this place. Service was okay. The Bartender was missing  all the time. Resort is understaffed. The Valet is excellent. That department is on it. Other than that, just an average resort. Very expensive. Resort seemed to be at a low occupancy.",Jul 2019,July 2019,Traveled as a couple,,
690515011,50,gina,The hotel staff is amazing and really make your trip easy and relaxing. The scenery is beautiful and the food at the resort is great. The staff at the beach attends to you all day offering ice water every ten minutes; truly amazing.,Jul 2019,July 2019,Traveled as a couple,,
690513800,50,A very special place,"My family of 4- 2 adults, 2 kids aged 6.5 and 9 just returned from our first stay at the FS Hualalai. This place is very special and we had a wonderful time. We had a 1st floor room on the lawn in front of the seashell pool. This was a great central location with easy access to the family (seashell) pool. There was never a problem with noise. The whole family enjoyed the outdoor lava rock shower. We rarely left the resort as we enjoyed our time so much. Daughters loved King's Pond so much they spent 6 hours there our first day- including touch tank, fish feeding, ray feeding, and swimming, snorkeling and playing in the ""aquarium"". One of the attendants fondly referred to them as fish.  The service was excellent overall. There was never a problem finding a place at the beach or pool and the attendants are very attentive in setting up your space with towels, menus, etc. The food and drinks at the pool come out very quickly. All the restaurant servers and staff are very polite, friendly, and attentive too. Beach Tree was our favorite- you can't beat the view and the ambiance, especially the live music in the evening as the sun is setting.  Swimming in the ""ocean pool"" is also amazing. We swam alongside sea turtles there more than once.  Our girls went to the kids club 3 times. Twice during regular business hours and once for a special event (Hawaiian Slime Night, 6-9PM, $100/each).    The ocean activities- Alakai Nalu are wonderful. You can book through the Four Seasons. We did a morning ribcraft snorkel trip. We were the only people on the trip so it was like a private tour. Kane and Casey took us out in search of dolphins, snorkel spots, and black sand beaches. We saw 100s of dolphins from within the boat, but amazingly, we were able to swim within the pod 3 different times. Magical!    The only critiques I have are:  - communicating w/ the concierge. We were in touch with the concierge by email starting months ahead of our trip. We had questions about the various restaurants, activities, etc and wanted to plan the perfect vacation. The concierge was not timely in responding, and several times we didn't get a response until we sent a follow up inquiry.  - additionally, upon arriving and checking in, we were told that the spa treatments we booked were not available as booked because the spa was undergoing repairs. We were never told this ahead of time. Instead of getting the couples massage in an outdoor hale followed by a hinoki bath, we had our massage in a popup spa assembled in unused guest rooms. No one ever communicated this to us in advance. Furthermore, we were led to believe the spa facilities (sauna, etc) were unavailable, but it turns out they were. We did not get the full spa experience, and probably would've made different plans if it were clearly communicated to us.    Overall, we had an amazing few days. Nightly rate and food/drink prices are quite high, the same as, or more so, than other luxe resorts we've been to that I'd probably return to again before returning to the FS Hualalai",Jul 2019,July 2019,Traveled with family,,"Los Angeles, California"
690438659,30,Overpriced. Good restaurant.,"Restaurant was good both for breakfast and dinner  Rest of the hotel was not worth the price. Rooms are small, older and the view is just OK. (We had an ocean view room that actually overlooked a dirty snorkeling pond with the ocean off in the distance).  Beach is clean but largely unswimmable, rocky etc - we did not see anyone swimming so we did not try either.    Overall underwhelming for the price paid (although probably true of other high end Big Island hotels too - seems to be a Hawaii thing - prices are out of touch with quality, possibly because of the “allure” of Hawaii - but Hawaii doesn’t compare in the least to other islands like the Maldives or Bora Bora, on which resort prices are quite similar).",Jul 2019,October 2018,,,"Paradise Valley, Arizona"
689922381,50,wonderful stay (with a few bumps),"The last leg of our summer vacation to Hawaii with my husband and 4-year-old was to the Four Seasons Hualalai. My expectations were really high, considering the reviews I've seen here, and elsewhere as well.    Starting at the airport, a sweet woman helped us with our luggage and getting to our taxi. Once we got to the hotel, we had a nice man to help check in, and tell us all about the hotel. Our room wasn't ready (we arrived a little after 1pm, and we were told the room would be ready by 3pm, guaranteed). We went over to the Residents' Beach House for lunch. Lunch was great. We finished up, and headed back to the lobby. The room was still not ready, but it was by about 3:15.    The room was gorgeous - we had an Ocean View room, with a lava rock shower. Super spacious, even with the cot for our daughter. We loved the shower and used it daily. So peaceful, and different. Our room was right by Kings Pond, so another gorgeous view. There were only a few issues with the room that I found. The AC wasn't great - it never got cold enough for me. Additionally, the window shades didn't block out enough sunlight in the AM (I wish there were blackout curtains). Finally, our location proved a little loud in the mornings with food carts, housekeeping, golf carts going back and forth...it was a little startling and the first morning i thought something literally crashed into our room.Housekeeping was good, turndown a little sporadic even though I called to tell them what time was best for us.    We ate at every restaurant on the property. Our favorite was the Beach Tree, and I wish we could order the corn agnolotti right now. :) The 4th of July BBQ was fantastic. Ulu breakfast was quite good. Ulu (dinner) and Hualalai Grill were fine - nothing to write home about, and the prices were absolutely not worth the quality we had. Residents' Beach Club - we had a nice lunch, but dinner came and there were 2 issues. 1 - a bird pooped in my husband's drink and 2 - there was a piece of hard plastic in our appetizer which ended up in my mouth. The bird poop was absolutely not the restaurant's fault, obviously. The waiter gave my husband a new drink after he brought it to their attention. The plastic - not the same experience. I brought it up with the waiter and when he was apologetic, I was like ""it's not a huge deal it happens, and we ate around it."" That being said, nothing was taken off the bill. Frankly, I was really surprised - I didn't bring it up that night at the restaurant because I was so surprised, but did at the front desk upon checkout. The woman I spoke with there was nice, and apologetic and offered to take it off the bill. I declined because at that point it didn't really matter, since it had happened several nights before and it was more that I just wanted them to know that this had been our experience. To sum up - I expected WAY more than we got food wise (and service wise) at the Four Seasons. There are not any restaurants nearby the hotel, you are kind of stuck with what they have unless you are willing to drive 15-20 minutes. Regarding the plastic issue - again, just surprised. It's a Four Seasons, and I expected better in terms of resolution.    The pools are lovely - especially Kings Pond! I wish there was a 2nd pool for kids. The Seashell Pool was packed (4th of July weekend) and it just got to be a lot. Considering the size of the property, I'm surprised that the pool isn't larger. The ""quiet pool"" allows kids, but they aren't allowed to splash or make any noise, so it's not a great fit. I LOVE quiet pools and miss them now that I am a mom, but in the summer with kids, two pools (or one larger) would be better for sure! Pool service was great, though and we appreciated the snacks, etc. that were brought around.    All in all, it was a great stay. I think we'll probably wait until our daughter is a little older to come back to Big Island, as there are so many awesome excursions to do there that will be much easier when she is older. The little criticisms I have are mainly there because of the high price we paid to stay, and the quality we saw as slightly missing during this trip for a few things. I still rated it 5 stars because it really is, even with the small misses. If you come here, you will have a marvelous time. :)",Jul 2019,July 2019,Traveled with family,,"New York City, New York"
689235759,40,Pretty hotel with some excellent staff and some not good,Beautiful property but inconsistent staff in terms of service. We liked our room a lot and thought King’s Pond was very cool. The July 4th barbecue was outstanding. Great food and beverages and loved the fireworks.,Jul 2019,July 2019,Traveled with family,,"Houston, Texas"
688510234,10,Hawaii 2019 Anniversary,We tried to book Spa appointments for 2 couples and about 8 hours of services and were turned down because we were not guests. Previously we have used our rental property agent to assist with their contacts to get us access. She was willing to do so again. The ladies of our group were so disappointed in the policy that they found Spa Service openings at the Fairmont Orchid. They were most pleased to handle the bookings. It seems to me that the business is willing to give up real $$$$! In today’s economic conditions plus future bookings it makes no sense to create barriers.  When you are traveling to Celebrate significant events or just get away it is really disappointing for the refusal to service. I would hope others will find this helpful in their travel selections.,Jul 2019,July 2019,Traveled with friends,,"Fairfax, California"
687637538,50,What can you say it’s The Four Seasons,We come here annually for family vacations and I always enjoy ourselves to the upmost. The property is terrific the staff is always friendly and the selection of food is wonderful. The guys that work at the hotel along with the staff at the Canoe club are absolutely the best,Jul 2019,July 2019,Traveled with family,,"Santa Barbara, California"
685867706,50,Fantastic Honeymoon,"My wife and I celebrate our honeymoon at the Four Season Hualalai in June 2019. The service at this property exceeded all our expectations. Upon check in we were greeted by the receptionist who spent about 10 minutes reviewing the property, accommodations, and itinerary. We were upgraded to a sea view room that overlooked King's Pond. The room was beautifully decorated and bed was so soft and comfortable.    Thankfully we purchased the bed and breakfast package which provided us a $95 credit at Ulu. The breakfast was so filling that we usually opted for a light lunch. The views at breakfast were amazing. We sat watching the sun rise and dolphins out in the distance.    The pool and beach service was very good. The staff setup our beach chairs and filled up our water every hour or so. The drinks and bartender created some delicious drinks. They aren't cheap... but totally worth it.    We dined at the Beach Bar and Beach Tree for dinner. Both were good and the service was outstanding.    For activities we booked the Ribcraft and Volcano Tour. The Ribcraft was our favorite because we were able to swim with wild spinner dolphins for about 1 hour. It was a once in a lifetime opportunity. The Friends of Hawaii Volcano Tour was not worth it. It was basically a glorified shuttle. Lots of driving and not much to see.    Overall, the hotel staff is why we enjoyed ourselves so much. They make you feel special and recognized with each interaction.",Jul 2019,June 2019,Traveled as a couple,,
685753987,50,Paradise,"Always a fabulous stay at Hualalai. . The accommodations are excellent and the atmosphere is perfect. However, it’s the staff and the service that they provide that makes this property one of a kind. Food is five star as well.",Jul 2019,June 2019,Traveled solo,,"Depoe Bay, Oregon"
685479450,40,Amazing!,"This was our second stay at the FSH. We had such a wonderful experience on our honeymoon 5 years ago we couldn’t wait to return. This was our 5 year anniversary plus baby moon and the staff was so kind! They left special gifts for the baby. The service everywhere was exceptional from check in to the pool to the dining. The grounds and pools are so gorgeous!    Unfortunately we did have a few complaints. Our room had a musty smell, the bed sagged and was not the most comfortable, and the pillows were flat as could be. These are things that can be easily fixed so I hope they start updating soon. We also found the lounge chairs by the quiet pool to be so uncomfortable! I’m also pregnant but neither my husband or I could get comfortable and our backs already hurt from the bed. The frozen grapes and aloe they brought by did help but again these are things that can be fixed. Lastly the temperature of the lap pool was way too cold! We only swam laps one day because we couldn’t stand it. It’s a beautiful pool so that was too bad",Jun 2019,June 2019,Traveled as a couple,,Texas
685241261,10,Great family vacation time,"Outstanding ocean views, various pool options, and delicious food. This is the perfect getaway from the hectic world. Don't miss an opportunity to stay at this resort and keep in mind you can make day trips to Mauna Kea for additional beach time.",Jun 2019,May 2019,Traveled with family,,
685232643,50,Escape to Paradise,"Beautiful resort, accommodating staff the pool and beach areas were maintained to perfection. A great breakfast buffet that was fresh and varied. Would like carts to transport guests to be more readily available.",Jun 2019,June 2019,Traveled with family,,"Dallas, Texas"
685085121,50,Gorgeous property and wonderful service,"Four seasons hotel    5/5    It is a special place although isolated    I came here for an annual event and unlike our last visit we were upgraded to a beachfront room. Last year our room was overlooking the pool with the ocean in the distance. We definitely took advantage of the room spending lots of time on the patio relaxing. The patio had a table and 2 chairs. No chaise lounge which would have been a great addition.  This resort is quite spread out with many pools and spaces to relax in. The exercise area is huge but was never empty. I think this is because the residents of the houses in the areas have access all of the hotels amenities. The restaurants all have great views although the food does not match up to the view. Service is unsurpassed. That all being said, I would never pay the rack rate for the ocean front room.",Jun 2019,January 2019,Traveled with family,,"OC, CA"
684609947,50,Heaven on Earth!,The entire stay was perfect. From check in until departure the staff treated us as if we were their most valued guests. The entire hotel and facilities boast comfortable luxury in an elegant Hawaiian decor.,Jun 2019,June 2019,Traveled as a couple,,"Los Angeles, California"
684425872,50,We will visit again for sure,"Overall, we raelly enjoyed our stay at Hualalai and undoubtedly, we will visit you again.    Just want to make some comments.  I'm not sure if it was only when we were staying but it seemed some areas of King's pond was not very clean with floating algae. I don't know it's algar but we didn't want to go to that area since it looked unsanitary.    Second one is it would be better if we can check a weekly activity run by you on the website. Before I received the activity programme from the reception, I couldn't find it on your website and that was inconveneint. If there are more complimentary programme for guests like in other hotels, it would be more enjoyable, I think.    I have stayed at other fourseason in other islands and other countries, but memories in Hualalai was the best. Thank you for offering the best service.",Jun 2019,May 2019,Traveled as a couple,,
684364071,50,Absolutely exceptional property time and time again!,"This is our second time to this property and it managed to be even better then the last time we came here 5 years ago. Back then we traveled with our then 8 month old daughter and this time came back with a 6 year old, 4 year old and 7 month old. The resort has this amazing way of taking care of families and making us feel welcome. From the moment you arrive and are greeted with a complimentary car at the airport, the picking up of your luggage and super easy transport to the hotel, room upgrade was reasonably priced allowing us to do that, dinner reservations ahead of time for each night, the welcome amenities in the room that the kids absolutely adored. The room is absolutely spotless, and I am a clean freak and notice even the smallest details and I was so impressed with the cleanliness. They no longer put throw pillows on the beds so everything feels clean. Their response time on room service and on any requests is so exceptionally fast. Pool service was great and food came out quick every day. Tennis lesson was fun for the kids and we love the post market for little things. By far our favorite meal was at the residence beach house, an absolute must as the sunset is just spectacular there. I wanted to craft my own cocktail and they didn't even hesitate. All in all, just absolutely exceptional and we will definitely be back again!!",Jun 2019,June 2019,Traveled with family,,"Beverly Hills, California"
684087243,50,Amazing Customer Service,"From check-in through departure the service at this hotel is world class which is especially impressive considering that it has almost 250 rooms. The room furnishings are probably getting close to needing a refresh, but the grounds and staff are so amazing that it more than makes up for it. Thank you to Jason at the front desk for making our stay especially memorable. Small side note-there are little buildings scattered throughout the property that have nice self serve LG washers and dryers (detergent provided) - it was wonderful to get some Tide fresh clean clothes in the middle of our multi island Hawaiian vacation.",Jun 2019,June 2019,Traveled with family,,
682951665,50,Our best resort stay to date,"Over all, this was the best resort stay we've experienced and the best of the 5 Four Seasons properties we've ever stayed at. The entire resort is distributed across the beachfront and all rooms have some kind of ocean view. It's much different from the Maui property, for example, where the resort is structured more like a traditional hotel. It makes for a very special atmosphere.    We stayed in an Oceanfront room, which I highly recommend. On the second floor, we were so close to the water that it's almost all you could see looking out of any of the windows. The soothing sound of crashing waves at night was wonderful.    The staff was excellent in virtually all aspects, and always addressed us by our last name. If I had one criticism about the property, it would be that pool and beach service is a bit less attentive than other resorts I have stayed at.    The food was excellent (we ate at every restaurant throughout the trip, and had breakfast every morning at Ulu). Lebron James and Chris Paul were staying at the resort and we saw them for breakfast Wednesday through Saturday of our stay. Our favorite, go to restaurant ended up being the most casual - BeachTree. The menu was perfect for us; largely locally sourced and many gluten free options. The fresh catch was reliably perfect. The prices are steep, but the quality was excellent and I never felt ripped off.    We had two couples' massages, which were both excellent. I also used the spa facilities almost every day, which is included in the price of the stay. The Ocean Pool is also amazing. There are a couple sea turtles and lots of tropical fish in this area, and you don't have to worry about currents or surf. We spent hours out there most days.    Some people complain that the resort needs a major update, but I don't agree. There are some bad looking roofs on property that FS appears to be in the process of replacing, but it didn't bother us at all. The resort is kept in immaculate condition other than that bit of maintenance, and we never experienced any unwanted noise.    Ultimately, we could have purchased a decent quality brand new car for what we spent on a 9 day trip all-in, but we did feel that we got what we paid for. This is a very special place. Also, we're sold on the Big Island now over Maui, which is overly congested and feels like we never left California.",Jun 2019,June 2019,Traveled with family,Kings Pond adjacent rooms are the best for quiet/fewer kids,"San Diego, California"
682745508,50,Birthday Celebration Success,"One of the best birthdays ever. Relaxation, good food, good exercise, sunshine, incredible sunsets and fabulous staff of people. The staff did their best to recognize me and celebrate my birthday with me. Special thanks to Nick, Frank, Gregg and Ed.",Jun 2019,June 2019,Traveled with friends,,
682714645,50,Outstanding stay,"This hotel is just great! It holds up to the Four Seasons brand. Everything from service, rooms, and service was perfect. My only complaint is the beach in that location. This is not the hotel’s fault.",Jun 2019,June 2019,Traveled as a couple,,"Mission Viejo, California"
682680571,50,Amazing Property,This resort is amazing. We initially booked a stay with another hotel on the island and after arriving to the other hotel (it was dirty and not the same expectations we had come accustomed to having previously stayed at the Four Season in Maui the week prior) - we checked out and made reservations for this Four Seasons resort. The reservation process was seamless and once we arrived at Hualalai - we had an amazing time. Oceanfront room was great and our son loves the Kids for All Seasons!,Jun 2019,June 2019,Traveled with family,,"New Concord, Ohio"
682310801,50,None better,"Beautiful resort with an exceptional staff, comfortable nicely appointed rooms with a feeling of relaxed elegance. The location is absolutely perfect with oceanfront access and multiple ocean activities available. Beautiful mountain and ocean views to the island of Maui on a clear day.",Jun 2019,June 2019,Traveled as a couple,,
681693560,30,Not up to par so far,"Writing after my first night at the Hualalai and I would have to agree with the person who said this FS is not at the same standard as the others.    Having stayed at many other FS just in the past couple of years (Wyoming, Vietnam, LA, Chicago, Tokyo), I agree the Hualai is wonderfully designed to take advantage of its locals with gorgeous pools and landscaping.    The trouble began when we checked in. We use our Amex Platinum which comes with amenities such as free upgrade. Instead we were offered “an upgrade” at an addicting $300/night. When we inquired about the commentary upgrade she said that was not available but reiterated this “offer.” It left a bad taste in our mouth as it seemed to be nickel-and-diming, and also refusing an room upgrade that was part of the Amex card rate (already at $2500/night!)    At the pool, I waited 15 min for towel set up then had to approach the staff twice before someone came to help. Then the aircon didn’t work and we had to spend 45 min with the room tech while trying to shower and get ready for dinner. Finally at dinner we were led to a back table while ocean-front tables sat empty.    Hopefully the second day will be better but I am not impressed so far. The spirit of Aloha seems to be missing from the Hualalai.",Jun 2019,June 2019,,,san francisco
681279095,50,Best vacation ever!,My wife and I recently spent 7 nights at the Four Seasons in Hualalai. From the grounds to the staff to the restaurants there is NO finer property than Four Seasons in all of the Hawaiian islands chain! 5 stars all around!!,Jun 2019,May 2019,Traveled as a couple,,"Ventura, California"
681093375,50,This hotel is amazing!!,"I have traveled all over the world and this hotel is one of the best!!! The proximity to the airport is Kona is key. Not close enough that the planes fly overhead. A 15 minute drive away!! The hotel is seaside and is breathtaking!! Choice of five pools to swim, or a swimming area in the ocean. The fitness center, spa, and tennis facility is the best at any hotel I have ever stayed. Unfortunately, the website did not give enough description of the offerings at the tennis center , and I did not come fully equipped to participate. The Spa is the best ever. The outside treatment rooms are amazing and so relaxing. Get the hot stone massage ( I have had many but this one is unique and so great!!) There is a wonderful lap pool between the fitness buildings and the spa complex, very quiet and relaxing and has wifi! Having a lap pool outdoors was so great!! The fitness class offerings were plentiful yoga, pilates reformer classes, spinning,etc. Call ahead and have the concierge send you a weekly schedule so you bring what you need. My husband loved the Peleton bikes!!  The dining facilities are plentiful and every meal did NOT disappoint. Very healthy options.The staff was attentive to every need. Loved the welcome drink and lei I received upon arrival! I had never been to Hawaii and the hotel staff set me up with a driver who gave me an amazing 5 hour tour of the west side of the island with a stop for lunch-so great!! Loved my time at this wonderful oasis! We will be back!!!!Aloha",Jun 2019,May 2019,Traveled on business,,
681013912,10,Disappoints-do not recommend,"We have stayed in numerous FS with the family. This one disappoints in many areas. On arrival offered drinks for us and the kids without labels. Son ends up drinking the rum drink with detrimental consequence for the entire day. Management offers an apology stating we did not hear the description. Person is very soft spoken, multiple kids, a lot going on, signing paperwork etc. Best to label.    Rooms ok. Not very clean. Missing foot stools in our lanai double rooms. Toilet clogged.  Pool service meh. Watermelon skewers taste like sunblock. No spritz service.  Beach not swimmable due to spiny sea urchins and rocks.    Birds loud early morning. Good to increase soundproofing.  Lobby ok. Not meant to hang out or relax, more used for check in.    Concierge unhelpful. Had to do a lot of research and find the best option. Lukewarm reception, lack enthusiasm.    Location-not much going on. Need to drive into town 30-40min.    Room service poor. Dishes stacked, tablecloth on the side, no arrangement done on our table. Left all for us to arrange. Service which we pay for is lacking.    Complimentary coffee in the lobby not offered daily.    For an isolated hotel, not much in the way of stores. A couple.    Overall, service and warmth were lacking as well as attention to detail. Highly unlikely to stay or recommend this hotel. Staff is unfriendly and rushed.",Jun 2019,June 2019,Traveled with family,,"Orange County, California"
680842344,50,Where do I start?,"This was my first stay at the Four Seasons Hualalai and it will not be my last! From the minute I arrived (only 15 minutes from Kona Airport) to departure, it was one incredible experience after the next. This is all about the experience and the staff there has worked very hard to make that happen. Whether for a group event or leisure travel, there are numerous options to fill your time in a meaningful and memorable way. The food at the various restaurants was exceptional, the golf on property was challenging and picturesque. The Spa has 22 treatment rooms and it is very relaxing. The various pools offer a different experience at each one which was fun to explore. 90% of the guest rooms and suites have Ocean Views and the beach access was right there. More than all of this is the staff. You know what to expect with Four Seasons culture and they more than delivered on that promise. They are easy to talk to, very attentive, and genuine. The aloha spirit is alive and well here. They are not shy about their F/B pricing but worth every nickel to get the full experience. Hands down, my first pick to return to when I go to Hawaii again.",Jun 2019,June 2019,Traveled solo,90% of the rooms are Ocean View,"Scottsdale, Arizona"
680593283,50,A true Gem,"We ended our honeymoon with a 3-day stay at the Four Seasons. This resort is paradise! The service is impeccable, the staff are all incredibly friendly, and the resort grounds are beautiful. We were upgraded to an oceanview room near the adult-only pool. This pool is the best! The bartender Grant is the best bartender in Hawaii. I recommend his Mai Tai, Mango Lava Flow (pina colada with mango purée), and Bloody Mary. He will make anything on or off the menu, though! This pool does get full (though not that many seats so it doesn’t feel crowded), so make sure to go before 10am to get a seat, otherwise you may not see a free space until late in the afternoon. The King’s Pond snorkeling pool is also very cool and unique! Loved everything about our stay and can’t wait to go back!",Jun 2019,June 2019,Traveled as a couple,,"Boston, Massachusetts"
680519159,40,What I’ve Learned,"I’m giving this place a 4/5 and not a 3/5 because I do think it’s a unique resort. My husband and I initially checked-in to the Hilton but left that same night (separate review on that ). We live on Oahu and wanted to spend the weekend on Hawaii Island to go to Green Sand Beach and Mauna Kea. We really weren’t in the room much. It’s a beautiful campus. And, yes, it’s expensive.    For me, I really only care about three things (four if it is for work) when staying in a hotel: comfortable bed, great food, updated decor (a gym is the fourth in case you were wondering). I’m taking off one point for this place because the room service was not good...at all. My Opah was over cooked and I had to request another, which was also over cooked. The cheese dish was the most edible but required no culinary skills. The bed was comfortable for me but too soft for the hubby. And, the decor seems outdated and old, with some chipping and wear.    We did see a freshwater pond with fish and Eagle rays that you can apparently wade with. I guess this is a cool feature.    Overall, beautiful grounds.    What I’ve learned from my experiences with resorts on the islands: the food is not that good and i’m planning to try to go more local on my next trip.",Jun 2019,June 2019,Traveled as a couple,,"Honolulu, Hawaii"
680175157,50,Paradise in paradise,We absolutely loved our stay at the Four Seasons Hualalai. Everyone was so friendly and made us feel so special. The grounds are beautiful and you truly have everything you need right there. We normally hit the ground running on our travels but we only left 1 day to go zip lining and could not wait to return. We hope to return some day!,Jun 2019,May 2019,Traveled with family,,"San Dimas, California"
679324063,10,Disappointing for a Four Seasons Resort,"We have stayed at a number of nice resorts, Ritz Carltons, Waldorf astoria's, J.W. Marriots ect. This was my first stay at a Four Seasons and in my experience they didn't even come close to the service provided by the other resorts. Keep in mind this review is relative to a 5-start hotel, so of course, grounds, rooms and food were excellent and the wedding department there was incredible, however, service by the pool was terrible. To have slow service is one thing...to be completely and obviously ignored is another. Multiple times we had to chase down somebody for service, even a cup of water was difficult to get. Multiple times our orders were messed up, the bills for the pool-side service were NEVER correct. When we finally did get food, which was always missing something we had to wait another 15 minutes for them to bring out the ketchup, mustard etc. Maybe I am just being picky but when you are paying almost $1000 a night you really expect things to be at least as good as other resorts you have stayed at. I have never actually felt unwelcome at a resort like that before. Hope others have a better experience than we did.",Jun 2019,June 2019,Traveled with family,,
