reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
469769266,50,Kona honeymoon,"We finished up our honeymoon here and it was a great end to it. Beautiful views, beautiful property, great service, super comfy beds, pool and a hot tub. We had an early flight out and the chef insisted on coming in early to have a hot breakfast ready for us to take away.. at 5:30am!",Mar 2017,March 2017,Traveled as a couple,,
466855344,50,Paradise,"This is an incredible property. It's absolutely the most wonderful B&B we've ever stayed at. From the moment you enter the Inn, you are impressed with the beautiful architecture and furnishings. The service is impeccable. We had the best gourmet breakfasts prepared by an expert Cordon Bleu-trained chef. Our Magnolia Suite was fantastic; the views were amazing. The setting of the property is exotic with the landscaping and their home-grown vegetables and fruits abound. Very peaceful and away from the crowded touristy downtown Kona area. We highly recommend this place.",Mar 2017,March 2017,Traveled as a couple,,"San Carlos, California"
462380444,50,Awesome,This was the most magical place to stay. So peaceful and calm.... the Inn is stunning and the staff was great... no negatives at all... pure bliss.... we stayed in the Gardenia Room... the view was awesome. They served a wonderful breakfast each morning...,Feb 2017,February 2017,Traveled as a couple,,"Simi Valley, California"
462103988,50,Amazing retreat on the big island,"My husband and I came here for a quick getaway. We only had 4 nights. This lovely spot refreshed us so completely we felt as if we'd rested for much longer.    The views, the interior, the food, the staff- everything is so - well -perfect.  One of the only times we didn't feel yearning for the ""better resort next door"" syndrome.    I almost don't want to post this so it doesn't get too busy! But, with only 6 rooms it will be a relaxing place.    Special thanks for the staff, all of you are amazing!",Feb 2017,February 2017,Traveled as a couple,Coffee Cherry has its own hot tub- others have views of the ocean- all are lovely,"Mill Valley, California"
461238652,50,Best B and B in the world!,"I have stayed in several luxury B & Bs around the world and this by far one of the best! From the warm welcome, beautiful setting, comfortable rooms, delicious breakfast to plenty of things to do both on and off the property nearby makes this one of a kind. Loved the ability to grill fresh fish and sit inside or outside to eat. Then sat back and enjoyed a movie in a nice room downstairs. You can even sneak some yummy treats they set out after 4. Great location. Would definitely recommend this place!!",Feb 2017,February 2017,Traveled as a couple,,"Portland, Oregon"
461232927,50,Fantastic Experience,"We stayed for 4 nights in the Darrell Hill Cottage. Arriving late we had our own parking space and a code to enter the cottage. Next morning we walked down to the Inn for breakfast with no need for any extra check-in queries. The cottage was cleaned each day while we were out and about. The Wi-Fi was excellent, the view from the verandah breath-taking, and the cottage was full of little extras that made the stay perfect. The grounds of the Inn are beautiful and all of the staff were kind and polite. Holualoa overlooks Kona-Kailua and the extra altitude creates a nice temperature drop of about 5°, perfect on a sweltering day.",Feb 2017,February 2017,Traveled as a couple,,"San Francisco, California"
459462938,50,Holualoa at its finest,"Overall I gave this property 5 stars because the common sitting areas of the iNN, the privately located rooms and the dazzling tropical palms, flowering trees, orchard fruit trees, coffee trees. . .and the pool and hot tub areas are all tied together so beautifully. It was wonderful to be located here perched up looking down at the coastline views of Kona. We enjoyed listening to birds and frogs and not traffic. We stayed in the Plumeria Suite which was spacious and filled with many custom touches. The breakfasts are gourmet quality and the team of people who work have hearts that smile everyday. Its a happy place, a place to relax and a great change from a hotel resort experience.  I appreciated that they provided guests an area to enjoy snacks and meals brought in. We shared a refrigerator, sink, microwave, eating area, game room and large screen television with other guests. We met wonderful people and enjoyed wine and music from a player piano after sunset as the stars came out by the pool deck. You can't go wrong here!",Feb 2017,January 2017,Traveled as a couple,,"Chicago, Illinois"
458135810,50,"An excellent place to stay, if you are looking for a change from hotels","Holualoa Inn Estates on the Big Island is a wonderful change from hotels. The rooms are spacious and the views wonderful, there is lots of space around the inn for sitting both inside and out. What makes it interesting is that this is a working estate producing its own coffee, which you can buy and they will grind the beans specific for most types of coffee machines. Whilst they only provide breakfast, this is excellent, cooked to your liking with local ingredients. Large table’s makes for an interesting morning meal as you chat with other like minded travellers about their experiences on the island. The staff are very helpful and knowledgeable. A very good place to stay",Feb 2017,January 2017,Traveled as a couple,All the rooms seem good with lovely views,"London, United Kingdom"
455219276,50,"Wondering if you can ""believe"" the pictures? Oh yes...yes, you can!","Holualoa Inn defines hospitality, peace, and relaxation. We stayed in the Coffee Cherry room and it is impeccable--just a few steps out the side door to your private hot tub or down a little slope to the pool or up a few steps to a quiet little spot to enjoy your morning coffee or sunset glass of wine. Breakfast is almost too beautiful to eat; however, eat you must, as it will fuel your day--delicious. We can't possibly say enough about EVERY SINGLE STAFF MEMBER we met--efficient, gracious, helpful. We loved the Inn so much, we chose to grab food to grill for two nights as we wanted as much time as possible on property--full kitchen and impressive grill and utensils. We'll most definitely be back!",Jan 2017,January 2017,Traveled as a couple,,"Sycamore, Illinois"
455106158,50,Vacation,"Aloha! This place is stunningly gorgeous. Everything was top notch. It was clean, comfortable, and did I say gorgeous? The staff was kind and courteous. They cooked a beautiful fresh breakfast every morning. The grounds are like a botanical garden. Book it. You won't be disappointed. Aloha!",Jan 2017,January 2017,Traveled as a couple,,
452402647,50,Peaceful and elegant bed and breakfast,A beautiful setting and beautifully appointed accomodations. The staff is friendly and generously helpful. They have everything you might want. The breakfast is hearty and delicious. I recommend this place to anyone who does not like hotels and resorts. It was fun to stay there - I wish I could live there!,Jan 2017,January 2017,Traveled as a couple,,"New Canaan, Connecticut"
452222854,50,"If you want to be pampered, but not in a chain hotel, this is it!","This is the 2nd time we stayed for a whole week at Holualoa Inn. It's the perfect place to get into the Aloha spirit, get pampered, enjoy the great views of the Kona coast, as well as the coffee trees, bamboo groves, ginger plants and all the other wonderful plantings you are surrounded by. You are actually staying on a Kona coffee plantation.  All the Kona coffee you can drink, the macadamia nuts you can crack, great breakfasts, afternoon treats, great service, all of that in a beautiful setting full or Asian art and great wood furniture.  A beautiful and unique place, a perfect vacation spot.  We will be back.",Jan 2017,January 2017,Traveled as a couple,,"San Francisco, California"
451955655,40,Lovely setting out in the country,"Enjoyed two nights at the Inn. Stayed in the Cottage, away from the main house. Very private and well appointed set of rooms with a balcony, sitting room, bedroom, living room and kitchen. Clean and thoughtfully decorated. Everything you need for an extended stay, including doing you own cooking. Really nice. Not sure why we picked this room, vs. staying in the main house. Would consider staying in the main house next time as we did not need so much room. Breakfast was excellent each morning. The grounds are beautiful and kept up very well. The staff is kind and thoughtful. You should remember that the Inn is up the mountain overlooking Kona and in a very rural setting. We were awakened each morning by the roosters crowing and other sounds of the countryside. This was very nice for us but may not be exactly what everyone wishes. Thanks to the Inn staff for making our stay very nice.",Jan 2017,January 2017,Traveled as a couple,Suggest you consider the main house with a view of the ocean,Home Base - Massachusetts
451873857,50,50th Wedding Anniversary,"What a remarkable place! From the moment we arrived until the moment we left, everyone was so helpful and made us feel at home. Our room was absolutely delightful and the inn itself beckons you to sit by the fireplace, play the piano, watch the sunset from the back balcony overlooking the ocean and enjoy many of the other amenities. Breakfasts were awesome! We walked around the grounds, which is actually a coffee plantation, and watched them harvest the coffee beans, saw the macadamia nut trees and many kinds of fruit trees. It's a short ride down the hill to Kona, the nearest big city, but we loved the fact that this inn was located away from the hubbub. The oriental pieces and influence were wonderful. It was wonderful!",Jan 2017,December 2016,Traveled as a couple,,"Amelia Island, Florida"
451258559,50,Oh so lovely and zen,"This was hands-down our favorite place we stayed on the Big Island. Too bad it was our first place, because nearly everything after that felt downhill. Everything about it is lovely: the rooms, the terrific breakfasts, the view, the bedding!!!, the staff, the garden walk. It's a magical and lovely place. So worth it....",Jan 2017,December 2016,Traveled with family,,"Chicago, Illinois"
449760077,50,Attention to Detail!,"It is truly the little things that make a difference in life and in a hotel stay during a vacation. Holualoa Inn's staff has paid incredible attention to all the little things that make a trip special. The flip flops placed near the door of your room, the bed (if there is a heaven, it is the bed) the meals, afternoon snacks, wet beach towel drop off basket, in room robes and the aesthetics of the property and inn.    The best parts:  The BED! Soft, linens, comfy duvet and lots of pillows. HEAVEN!  We loved the Coffee Cherry Room with our own hot tub and small patio!  The coffee service was a nice feature all day but morning coffee on our patio was a special treat.  The Ohana room and BBQ-we made a few meals and enjoyed the Ohana room. Leisurely breakfasts with interesting guests.  The view, the property and the the staff. (Staff were friendly but always professional. I appreciated that!)    The property and accommodations were spectacular.The staff was aware of your needs and met them without discussion. The food was gorgeous and all the other details amounted to a fantastic stay. We will go back to Holualoa Inn! I dream of their beds!",Jan 2017,December 2016,Traveled as a couple,We loved the Coffee Cherry Room with our own hot tub and patio but we also stayed one night in...,"San Luis Obispo, California"
443059763,30,The whole story,"The views are spectacular. The service and the breakfasts are out of this world. There are 2 things I wish I had known before booking this location. #1. There is no Air Conditioning. #2. Under no circumstances should you take food to your room because it attracts bugs and we encountered more bugs than I expected. It was cool enough at night that the AC wasn't a huge issue but the room was too hot to be in during the day. (This is relatively common for Hawaii to not have AC so if this is a must have, the resorts all have AC. The bugs on the other hand were a lot to take, and for that reason I probably wouldn't go back.  Thank goodness the staff were outstanding and the breakfasts were amazing. It just depends what's important to you.",Dec 2016,September 2016,Traveled as a couple,,"Lawrence, Kansas"
442730767,50,Classy retreat,"Just returned from a three week, four island visit to Hawaii. We were booked into several large resorts and wanted a break from resort life and something quieter. I can't say enough about the Holualoa Inn if you are looking for a beautiful, quiet place. The common areas and grounds are exquisite, the staff very friendly and helpful. Stay included breakfast which started every morning with a creative local fruit plate followed by delicious egg or French toast servings. Many of the food products, including the coffee, are grown on site. We stayed in the Plumeria Room on the pool deck. All high-end appointments. The room had a great bed, a sitting room, and a beautiful bathroom, once again all high-end fixtures. Guests are welcome to enjoy the common rooms all beautifully decorated, with many options to enjoy the great view down the mountain toward Kona and the ocean. Beautiful pool and hot tub and a massage service is available on request. Very zen-like feel to the entire property which is just stunning. Free snorkeling and beach equipment for guests. The town is quaint with an artsy vibe. Our first night we walked to the nearby Holualoa Cafe and Gardens for dinner had a tremendous meal in a beautiful outdoor setting. Not for families with kids as I think there is a policy limiting to adult guests, but kids would probably be happier at a resort anyway. There is a grill available if you want to cook-in, changing rooms for the pool, and a large common room on the pool deck with kitchen facilities and a large TV.",Dec 2016,October 2016,Traveled as a couple,,"Endicott, New York"
441754571,50,A Special Birthday Celebration,"This was an exceptional location...close enough to all he attractions, but a peaceful, quiet rural location with a spectacular view over Kona and out to the ocean. Our Gardenia suite was perfect... sitting room with wrap around views and a large, comfortable bedroom and bathroom. The Inn was immaculately clean and well kept, with beautiful Balinese antiques, lovely art and comfortable common areas.  The staff were tremendous...friendly, very helpful and knowledgeable but not intrusive in the least. Crystal's breakfasts were not only delicious, but culinary works of art!  We can't say enough about this beautiful location, except that we definitely hope to return!  Many thanks for a wonderful stay.",Dec 2016,November 2016,Traveled as a couple,,"Calgary, Canada"
439396758,50,Absolute perfection,"Hidden away from the tourist crowds of Kailua-Kona, whilst still very well located to see all the best beaches and attractions in the area - Holualoa Inn is absolute perfection. If you want luxury but want to avoid the big mainstream resorts look no further, this is the best you will find. Service is attentive and friendly without being invasive, both the rooms and common areas are thought-out up to every detail, breakfast is healthy and nutritious but never boring. We would have stayed here for months.",Nov 2016,November 2016,Traveled as a couple,Cherry coffee room as a private hot tub!,"Harrow, United Kingdom"
431271045,40,really good alternative to the unpersonal hotels in Big Island,"We really enjoyed the common areas. The big living room, the outdoor jacuzzi and the swimming pool were nice. We like that it was quiet and enjoyed the surroundings (the gardeners make an amazing job here !!!). We liked the fact that even if it was quiet it was not far from Kailuea. Their story is nice, it is nice to see that they grow their own coffee and macadamia nuts..    We went in an other big resort in big island and we don’t like them. We don't like big resorts and we mostly felt that they were a good alternative to them.    In the room they gave us some beach chairs and some towels, it was nice to have them for our trips on the island. We loved the sheets, they were wonderful.    Go there, it is a really good alternative to the big resorts you can have on big island",Oct 2016,September 2016,Traveled as a couple,,"Paris, France"
428394164,50,Has something special,"We were so busy prior to our trip and I needed help planning our activities. The staff really organized all our adventures with good companies and we had a memorable trip.  We stayed in the cottage and loved the privacy, kitchen (even had local coffee beans and a grinder) and balcony. The breakfasts are so tasty and you get to try all the local fruits. The hot tub is worth a try and also sitting up in the top covered porch with a cup of coffee will make your day. The restaurant near by has good local organic food and there are art shops to visit. Tasty tacos near by as well. The furnishings at the end were very special. The staff at the inn pay attention to detail and you can tell. Beautiful grounds and flowers treat you every day.",Oct 2016,September 2016,Traveled as a couple,,"Ashland, Oregon, United States"
427011402,50,Fabulous retreat,"We had a wonderful 3 night stay in the Ginger Room. The inn is beautiful, serene and immaculate. The staff is helpful but not intrusive. We felt like it was our private vacation home. Guests should be aware that there is no air conditioning and you may not wear your shoes inside. The food is excellent! Fresh and beautifully presented. The view from the dining room is amazing. Go and enjoy!",Oct 2016,September 2016,Traveled as a couple,,Philadelphia
426439407,40,Wonderful hidden Gem!,"We loved this Inn; quiet, lovely, clean. What a view! I loved having a kitchen and grill handy. Wonderful breakfast. Just wish there was air conditioning in the rooms. Staff really made you feel welcome. Beautiful property and immaculate inside and out. Will be back!",Oct 2016,September 2016,,,"New York City, New York"
424783958,50,Awesome Property,"We stayed six nights at the Holualoa Inn in Kona. We had decided to elope in Kona at this B&B. What a great decision - we were pleasantly pleased upon our arrival at the inn. It is such a wonderful property and inn. The view from the main house was spectacular not to mention the the lush beautiful grounds the B&B is set on. It is located on a 30 acre plantation that grows their own coffee, fruit, herbs, etc. The main house of the inn was decorated beautifully. The staff were all warm and friendly and very accommodating. The gourmet breakfasts each morning were awesome as well - most of the food grown on the property. The rooms were very comfortable and beautifully decorated - just as pictured on their website. Sunsets by the pool were the perfect end to wonderful days touring the island. Could not have picked a more beautiful spot to get married at. We have spectacular pictures of us on their grounds.    The only thing I could possibly say that was missing was AC. It was comfortable sleeping at night once it cooled down on the mountain, but rooms did get a bit hot during the afternoon sun and on the humid days. Other than that though, it was the perfect honeymoon/vacation spot. Would definitely go back there again - perhaps to celebrate our anniversaries :)",Oct 2016,September 2016,Traveled as a couple,There is not a bad room on this property - whether it be facing the beautiful gardens or the...,"Bridgewater, New Jersey"
419963784,50,"A beautiful inn; peaceful, blissed-out on return to Mainland","Holualoa Inn is for people who want peace and quiet, great views, great breakfast, lovely interiors, and quiet surroundings. Great for couples. 5-star service. We spent 6 nights here in March 2016 and the whole experience was memorable, restful, beautiful. Staff welcoming and lovely, and made it felt like our own home. We could not have chosen a better spot for our 30th anniversary celebration. This ranks as one of the best hotel experiences we've ever had. We have family and friends on other islands in Hawaii and have gone to most islands both as family and as tourists many times over the past 20 years or so. Been there, done most everything. We had not been to the Big Island in years and really wanted to go, but did not want to stay at any of the big resorts on Kona Coast. We are no strangers to self-imagined five-star resorts and so dearly wanted to get away from the clientele they attract -- namely hyped-up Type-A business people just like us from Southern California.  The Property. The inn is way up high on the mountain with a 180-degree view of the Pacific. The trip up the hill is just a few minutes so you can come and go without feeling you've wasted time going back and forth. You can see Kailua below, but you are too high for any noise to reach you. To put the location into perspective for SoCal residents, it's like being on Top of the World overlooking Laguna Beach. Or up in the Hollywood Hills. But there is no mistaking you are in Hawaii. Surrounded by Kona Coffee farms and awesome views.  There are only six guest rooms in main house. There were a couple of mid-week nights that we might have had only one or two other couples on the property. Absolutely perfect. The website pictures are accurate. See my pictures as well.  As compared to other bed and breakfast places in Hawaii, this is on the Inn end of the spectrum; it is not just some spare bed in someone's house. Bathrooms are en-suite; not shared. Furnishings are nice; sheets are really nice. You come and go as you like; staff makes breakfast, lovely afternoon snacks and then vacates late afternoon leaving the guests with the run of the place.  The house is a custom vacation home built for the family that published the Honolulu Advertiser. Decorated in Balinese antiques. Every surface is Koa or some other fine local hardwood. The wood floors are beautiful, and they keep it that way with a no shoes anywhere in the house rule. Which is appropriate for a Hawaiian home.  Common Areas. In the common areas, there is a garden-facing room filled with Balinese woodwork that gets the morning sun; they open the blinds and it was utterly perfect for late-morning coffee and some homework i had do to. The pool level has a common room with a TV and DVDs and a kitchen. There is a barbecue and during our stay other guests used it a few times. A supermarket is right down the hill, and we bought wine, cheese and snacks. We very easily could have grilled local fish or steaks and been completely happy. The Inn grows its own coffee and macadamia nuts. You have the run of the 30-acre farm. All kinds of other fruit trees grow on the site. Their orchid house is cool. There are many balconies decks to sit on, including one on the roof, there are gazebos and most of the rooms have ocean views. I had a work emergency one day and spent about six hours doing computer work in a gazebo with power and wifi. I had a 180-degree view of the Pacific while I worked. That's not what this place is about, but there was no escaping it. WiFi good everywhere i checked on the property.  Destination Weddings. Note that they have a beautiful wedding venue on the property, but that means they do host weddings and wedding parties from time to time. No doubt the property would make for a beautiful destination wedding. Ask when you book    The Surroundings. The little town of Holualoa is a funky arts district that hosts special evening events in the galleries throughout the year; check the calendar.",Sep 2016,March 2016,Traveled as a couple,I don't think that there's a bad room. We were in Hibiscus and were so pleased with the...,"Newport Beach, CA, USA"
417302765,50,Excellent B&B in so many ways,"Wow, what a great find...and it's largely due to Tripadvisor that I found it. The Holualoa impressed me from the drive in, as the grounds/landscaping are well designed and manicured. The main house is beautiful and I loved the dark woods, open aire, and decorations from Bali. The innkeepers were nice and gracious. We stayed in the Coffee Cherry Room and it was great for us and we enjoyed the private hot tub right outside our room. So many more great things to say about this place (loved the rooftop gazebo) as it was near perfect, but you need to experience it yourself.",Sep 2016,July 2016,Traveled as a couple,"I don't think any of the rooms are air conditioned, but the fans work and since it's...","Orlando, Florida"
416439456,50,"Amazing hotel, gorgeous views","This was the best hotel we stayed in during our time in Hawaii, we even were in a resort on Maui. This place had so much character, it was very quiet and relaxing, the views were unbelievable. The breakfasts were delicious. If there was only one bad thing it would be lack of AC. Maybe it was just our room. We had a fan, but it could only do so much. Or it could have been the timing of our trip. The was very minor though compared to how awesome the hotel was. I would highly recommend this hotel and want to stay here again.",Sep 2016,August 2016,Traveled as a couple,,"Tampa, Florida"
414278136,50,Gorgeous Bed and Breakfast,"This elegant bed and breakfast is your quiet oasis in paradise. Nestled up above Kona, this beautiful inn is surrounded by orchards, gardens and farmland. They have a very pretty pool (unheated) and a delightful hot tub, with views of the ocean. You are provided with a gourmet breakfast in the morning and tasty sweet snacks, and nuts in the afternoon. Tea and coffee are available throughout the day. You also have access to a downstaisr common room with a kitchen, a shelf in the refrigerator, a barbeque and lounge area with a big flat screen TV. This so you can provide your own meals if you wish. There is a nice restaurant with in walking distance. I would highly recommend just planning to spend your your time right here at the inn and completely relaxing. Lots of different places to sit and enjoy the views of the Kona Coastline. Plan to sightsee when you are staying someplace else. Each room is different but all are exquisitely decorated in beautiful woods. The staff are outstanding and will do everything they can to ensure that you have wonderful experience.",Sep 2016,August 2016,Traveled as a couple,We liked the Ginger Room the best because of its decorations.,"El Cerrito, California"
404300323,50,Always a treat,"This was our third visit to the Holualoa Inn and it did not disappoint. Amazing views, great accommodations, yummy breakfasts and friendly, charming staff. Great jumping off spot for other island activities or a wonderful place to relax and soak up the ambiance. Can even cook your own dinner and use their garden of herbs to enhance it! Love the Hibiscus room too!",Aug 2016,August 2016,Traveled as a couple,,"Kiawah Island, South Carolina"
400203165,50,One of the Nicest Places I have Ever Stayed: Peaceful and Relaxing,"We stayed two wonderful nights at this exquisite B&B. Imagine living in a multi-million dollar open concept, impeccably decorated home high on a hillside over looking Kailua Kona and the ocean with a pool and private hot tub. The house has several living areas both outside and inside. One night we were told there was one other couple (we never saw them) and on the other we were the only guests. Both the manager Paul and the chef were accommodating and helpful with suggestions for restaurants and sites. The breakfasts were delicious and artfully plated. The coffee, the eggs and most of the fruit came from the property. The garden and grounds are beautiful and worth a walk through. Our room was large and comfortable. Some might not like that the Inn is not on a beach, but we never tired looking at the views and watching the birds. Holualoa has some cute, interesting shops within walking distance of the Inn. This would be an ideal place for a wedding or really any special event. Expensive, yes, but worth it!",Aug 2016,July 2016,Traveled as a couple,,
396672604,50,What an amazing place,"Holualoa Inn Is a perfect place for couples who love each other and want to relax and be pampered by a more than thoughtful and caring staff.  We stayed in two different rooms during our stay, plumeria and ibiscus, and both were great and with different advantages. Plumeria has a separate sitting area, remote from all the other room, it is close to parking, pool and community room. It is also dark which is good for sleeping late in the morning. Ibiscus, though smaller is very bright and comfotable. Close to other rooms and under a suite. Sound level depending on your neighbours but worth the magnificent view.  The house has plenty of sitting places where you can read, sip coffe or wine and enjoy your better half.  The pool is beautiful and very appealing even though it is not heated.  Loved Holualoa Inn, we felled under the spell!!!",Jul 2016,July 2016,Traveled as a couple,,"Montreal, Canada"
394891487,50,Amazing Time...Couldn't Have Been Better!,"I chose Holualoa Inn based on some research and the reviews here on TA. I couldn't have made a better choice for my wife's Hawaii 5-0 (50th birthday) vacation! The moment we arrived, we were greeted with leis, warm towels and tropical juice as we were given a tour of this unbelievably beautiful property. Lush grounds, warm and relaxing colors and all of this at 1500 feet up. The best part of this Inn is the Darrell Hill Cottage where we stayed. It's up a small hill away from the main property and secluded. It was our own place, comfortable, breezy (even with 85 degree temps) and spacious. A full kitchen, living room, bedroom with French doors that lead to a large outdoor deck, sitting room and bath with a large walk-in shower. The coqui frogs were a bit of a challenge but we were able to close things up at night to ward off their ""voices"". The property is truly amazing with pineapple growing right and coffee grown and served right here. Every morning, Crystal designed a delicious, fresh and healthy (even though I had to had some bacon!) breakfast every morning. The pool is beautiful even though we did not indulge. You can get a great view of the sunsets at night while enjoying the hot tub. There is a rooftop sitting area we discovered that gives you an even better view of Kona. A restaurant a couple of minutes away (see my review of the Holualoa Cafe) and a small gathering on the main road every first Friday. We couldn't have asked for a better place to stay for this trip. Truly top notch, the Holualoa Inn. Mahalo.",Jul 2016,July 2016,Traveled as a couple,,"St. Petersburg, Florida"
392624328,50,Amazing Post-Wedding Getaway,"My wife and I had the opportunity to spend two nights at the Holualoa Inn after our wedding in Hawaii on June 14th of this year. To say that this B&B is beautiful is an understatement! The entire experience, from the second we checked in to the point where we reluctantly checked out, was phenomenal! The property is gorgeous and the common area was extremely enchanting. The cottage that we stayed in was incredible and completely stocked with everything we needed to shack up for two days. The Inn has a perfectly situated pool and jacuzzi overlooking fields, a vast ocean front and a very distant downtown Kona. The entire place is absolutely romantic and perfect for a short getaway or a long stay :-) Absolutely recommend this to anyone on the Big Island!",Jul 2016,June 2016,Traveled as a couple,,"Phoenix, Arizona"
380559490,50,Honeymoon B+B,"My wife and I found Holualoa Inn just by researching on Google, and we happened to have found the best property in Holualoa, and perhaps in the entire Kona district. The property was astounding, and the fruit/coffee trees made the lush grounds a garden of Eden for our honeymoon. The staff--all of them--were very kind. They have thought of everything when it comes to what guests might need. And the breakfast, most of which grows right on the Inn grounds, is not to be missed. While most places, even those in exotic locations, might serve only as a bed to sleep on at night, my wife and I found the Inn to be a destination in its own right. Indeed, we spent a couple of our 6 days there just at the Inn. We want to come back for an anniversary!",Jun 2016,May 2016,Traveled as a couple,All rooms have unique amenities. We stayed in the Coffee Cherry Room and loved it.,
378303671,50,Close to perfection,"Stunning in all ways. We had the cottage. Very private. Fully equipped with full kitchen and grill. Perfect view to the ocean. Wrap-around deck, lots of tropical foliage and rural Hawaiian feel. At altitude with soft winds it is always a perfect temperature. The main house and the cottage are decorated in Asian themes. Take off your shoes as you enter in Hawaiian fashion. The main house is gorgeous with wood floors and Asian themed artwork and statues. Breakfast is one of the ultimate treats. Fresh fruit from the gardens (mango, guava, papaya, banana, Hawaiian peach, star apple, etc.,) served on foliage. Each day a fully cooked for you when you arrive different breakfast. There is a swimming pool and hot tub – the pool is magnificent. The cottage is up the hill from the main house – a short walk under mango trees down to the main house. No road noise at the cottage. Nice walk through the coffee plantation with pomelos and macadamia nut trees. Easy walk (2 minutes) to Holualoa town with lots of galleries, a local store for all the necessities and a great restaurant. Beach chairs and beach towels provided. A 20-minute drive from Kona airport and 10 minute drive to the stores in Kaiula, the main town. Beaches on the Kohala coast (from Captain Cook to Spenser’s Beach) are all reachable by car within 40 minutes, the closest beach is under 15 minutes away. After a day at the beach or the lava fields, you will welcome the 1500’ elevation. Lots of activities in the area from lava fields, to national parks “refuge”, to manta ray swims to beach activities. Staff are attentive, helpful with ideas and provide great advice. The coffee is a mild roast and perfect. This is total privacy and the best B&B we have ever stayed in. To reiterate, stunning in every way.",May 2016,May 2016,Traveled as a couple,The cottage is the most private. All rooms are different and all are great.,"Washington, DC"
376740447,50,Anniversary Bliss,"My husband and I spent two nights at the incredible Holualoa Inn for our 23rd Anniversary. We were married at the Kona Village resort and always want to come back to a more serene, beautiful and very Hawaiian experience. We loved everything about this Inn - the people, the view, the gorgeous accommodations, breakfast, coffee, couples massage outside, the little town and the natural beauty of the Inn environment. I have already have spread the word and some family are planning a visit. Lisa AZ",May 2016,May 2016,Traveled as a couple,We loved the Gardenia room with the separate Living room,"San Clemente, California"
374959746,50,Wonderful 2 nights here as part of our honeymoon,"We stayed in the ginger room and it was just as beautiful as pictured. The cost was more than we would usually pay for a hotel, but very reasonable compared to other high-end resorts in the area and definitely worth the splurge for our honeymoon. Very nice mixture of homey and private. There are lots of cozy nooks to hang out in,all with incredible views. The grounds are beautiful and I loved the breakfasts and coffee. I would highly recommend the couples massage in the private outdoor pavilion. For people who prefer bed and breakfasts to busy resorts, this spot is hard to beat.",May 2016,May 2016,Traveled as a couple,,"Fort Collins, Colorado, USA"
373483161,50,Zen retreat in the Kona Hills,"This is a beautifully kept property in the Kona hill country overlooking the Kona shoreline. It is at about 2000 ft above sea level, so significantly cooler than the coast. The inn is filled with Buddhist sculpture and traditional southeast asian antiques. Our room was a suite: Gardenia, on the second floor. The bed was super comfy and the room was immaculate. The bathroom was spacious and modern. There were two closets and one bureau. The breakfasts were delicious and the exceptional coffee is made from beans grown on the property. There is a downstairs ""rec room"" by the small pool, great for kids if you are traveling with them. There is also a hot tub. In addition, there is a small washer/dryer. The location is about 15 minutes to Kona and about 30 minutes to Kona airport. There are complimentary beach chairs, beach towels, snorkel gear and boogie boards for use during your stay. There is a wonderful small farm to table restaurant in town, 3 minutes from the inn and several galleries. The only knock on the place, is that we had a late flight and would have appreciated being able to have the opportunity to come back and shower after our day at the beach.",May 2016,May 2016,Traveled as a couple,Gardenia suite had an amazing view of the Kona coast.,"Weston, Connecticut"
371947044,50,Fantastic place to stay,This place is unbelievable. Devoid and atmosphere are stunning. Every detail for a quiet and relaxing time are thought of. We made a ton to the store and grilled dinner rather than running to a restaurant. It was magical. Great views as you are 1500 ft above the ocean.,May 2016,May 2016,Traveled as a couple,,
371278870,50,a MOST beautiful stay...10 stars !!,"It was heaven staying here. From the moment you arrive at the property, you are greeted like a family member. This is a former retreat for one of Honolulu's newspaper barons back in the days when everyone bought newspapers. The place is peaceful, secluded, homey, quiet, and blissful in every sense of the word. My lady friend and I stayed for 3 days/nights and everything was perfect. Most of the guests leave during the day and go exploring the Big Island, so you can have the whole place to yourself if you wish. Will definitely return someday to relive and capture some of the wonderful memories. Worth the splurge !!",May 2016,February 2016,Traveled as a couple,,"Honolulu, HI"
371043960,50,40 th anniversary celebration,"My husband and I chose this bed and breakfast to begin a celebration of 40 years.After reading all the reviews I was not steered wrong.We stayed 5 nights and only have the highest accolades for all staff.Stunning views, beautiful grounds,gourmet breakfasts along with delicious treats late afternoon.You feel you have the property to yourselves with awesome sounding birds and animals.Numerous private areas to sit or join others if you choose.Carol found out we were to barbeque one evening and made sure we had appropriate condiments to accompany our dish.We continued on to cruise and were so glad we chose this property first!It was the highlight of our vacation! Thanks to all staff for making this a celebration to remember!",May 2016,April 2016,Traveled as a couple,We chose the second floor room for easier access to the rooftop gazebo,"Windsor, Canada"
